ext_AsbShng,fireqc_NA,bmqual_TA,ltcfig_FR3,Year Remod/Add,SalePrice,ext_Stone,ext_HdBoard,rfstyle_Mansard,nhood_ClearCr,nhood_NoRidge,nhood_Veenker,mszone_RL,Gr Liv Area,nhood_Landmrk,PID,rfstyle_Hip,fence_NA,Half Bath,ltcfig_FR2,nhood_Mitchel,sltype_Con,bmqual_Gd,Exter Cond,Bedroom AbvGr,nhood_SawyerW,found_PConc,nhood_Crawfor,sltype_WD,rfstyle_Gambrel,Year Built,mvtype_BrkFace,bmexpo_NA,is_pave_alley,nhood_Gilbert,rfstyle_Gable,ext_CemntBd,Overall Qual,BsmtFin SF 1,nhood_MeadowV,sltype_Oth,log-Lot Area,ltcfig_Inside,heatqc_Gd,TotRms AbvGrd,sltype_ConLw,Kitchen AbvGr,heatqc_Po,Lot Area,sltype_CWD,nhood_StoneBr,nhood_OldTown,mszone_I,Yr Sold,ext_ImStucc,sltype_ConLD,at_least_avg_cond,Bsmt Full Bath,kthnqc_Fa,mszone_RH,near_offsite,nhood_CollgCr,Id,near_major_street,nhood_Sawyer,Garage Area,is_built_recently,is_reg_lot,ext_Stucco,ext_VinylSd,ext_BrkComm,has_garage,sltype_ConLI,fireqc_Fa,found_Slab,is_garage_finished,fence_GdWo,Bsmt Unf SF,nhood_SWISU,log-SalePrice,bmexpo_Mn,found_Stone,mszone_RM,nhood_Greens,nhood_Edwards,Low Qual Fin SF,mszone_FV,ldctour_Low,Screen Porch,has_std_cb,heatqc_TA,mvtype_Stone,yr_since_built,found_Wood,3Ssn Porch,nhood_Blueste,BsmtFin Type 1,heatqc_Fa,nhood_NWAmes,Total Bsmt SF,nhood_Somerst,kthnqc_TA,ext_MetalSd,ext_Plywood,2nd Flr SF,nhood_NPkVill,ext_Wd Sdng,fence_MnWw,Full Bath,nhood_Timber,nhood_BrkSide,rfstyle_Shed,Mo Sold,has_alley,mszone_C,ext_WdShing,fireqc_Gd,Garage Cars,bmqual_Fa,nhood_Names,Misc Val,Open Porch SF,fence_MnPrv,is_garage_attached,fireqc_TA,fireqc_Po,Exter Qual,Fireplaces,ext_AsphShn,bmqual_NA,BsmtFin SF 2,Bsmt Half Bath,is_remod_recently,ldctour_Lvl,nhood_IDOTRR,nhood_BrDale,mvtype_None,ldctour_HLS,kthnqc_Gd,yr_since_remod,has_aircon,ext_BrkFace,bmexpo_No,Mas Vnr Area,log-1st Flr SF,ext_CBlock,Enclosed Porch,1st Flr SF,BsmtFin Type 2,near_rail,nhood_GrnHill,found_CBlock,bmqual_Po,nhood_NridgHt,bmexpo_Gd,Wood Deck SF,Pool Area,sltype_New,ltcfig_CulDSac,log-Gr Liv Area
0,0,1,0,2006,122900.0,0,0,0,0,0,0,1,924.0,0,535450190,0,0,0,0,0,0,0,4,3,0,0,0,1,0,1949,0,0,0,0,1,0,5,0.0,0,0,8.99516499031115,0,0,6,0,1,0,8064.0,0,0,0,0,2007,0,0,1,0,0,0,0,0,1957,1,0,576.0,0,1,0,0,0,1,0,0,0,0,0,672.0,0,11.719126295554126,1,0,0,0,0,0.0,0,0,0.0,1,0,0,58,0,0.0,0,1,0,0,672.0,0,1,1,0,252.0,0,0,0,1,0,0,0,7,0,0,0,0,2,0,1,2000.0,0.0,1,0,0,1,3,1,0,0,0.0,0,1,1,0,0,1,0,0,1,0,0,0,0.0,6.51025834052315,0,0.0,672.0,1,0,0,1,0,0,0,0.0,0.0,0,0,6.828712071641684
0,0,0,0,1981,278000.0,0,0,0,0,0,0,1,2524.0,0,527355150,1,0,1,0,0,0,1,3,4,0,1,0,1,0,1981,0,0,0,0,0,0,8,1104.0,0,0,9.169518377455928,1,0,9,0,1,0,9600.0,0,0,0,0,2009,0,0,1,1,0,0,1,0,380,0,0,542.0,0,1,0,0,0,1,0,0,0,1,0,1420.0,0,12.535376392672774,0,0,0,0,0,0.0,0,0,0.0,1,1,0,28,0,0.0,0,5,0,1,2524.0,0,0,0,0,0.0,0,0,0,2,0,0,0,7,0,0,0,1,2,0,0,0.0,120.0,1,1,0,0,4,1,0,0,0.0,0,0,1,0,0,1,0,1,28,0,1,1,0.0,7.833600223661103,0,0.0,2524.0,1,0,0,0,0,0,0,474.0,0.0,0,0,7.833600223661103
0,0,0,0,1950,230000.0,0,0,0,0,0,0,1,1517.0,0,909276010,0,1,0,0,0,0,1,3,3,0,1,1,1,0,1929,0,0,0,0,1,0,8,0.0,0,0,9.344434106456882,0,0,7,0,1,0,11435.0,0,0,0,0,2006,0,0,1,0,0,0,0,0,2860,0,0,400.0,0,0,1,0,0,1,0,0,0,0,0,792.0,0,12.345834587905332,0,0,0,0,0,0.0,0,0,0.0,1,0,0,77,0,0.0,0,1,1,0,792.0,0,0,0,0,725.0,0,0,0,1,0,0,0,6,0,0,0,1,2,0,0,0.0,0.0,0,0,0,0,3,2,0,0,0.0,0,0,0,0,0,1,1,1,56,0,1,1,0.0,6.674561391814426,0,0.0,792.0,1,0,0,0,0,0,0,0.0,0.0,0,0,7.324489979348532
0,0,0,0,1996,270000.0,0,0,0,0,0,1,1,1494.0,0,533250130,1,1,1,0,0,0,1,4,2,0,1,0,1,0,1995,0,0,0,0,0,0,8,437.0,0,0,9.164191715950205,0,0,6,0,1,0,9549.0,0,0,0,0,2006,0,0,1,1,0,0,0,0,2517,0,0,481.0,0,0,0,0,0,1,0,0,0,1,0,0.0,0,12.506177237980513,0,0,0,0,0,0.0,0,0,216.0,1,0,0,11,0,0.0,0,2,0,0,1494.0,0,0,0,0,0.0,0,0,0,1,0,0,0,4,0,0,0,1,2,0,0,0.0,30.0,0,1,0,0,4,1,0,0,1057.0,0,1,1,0,0,1,0,0,10,0,1,0,0.0,7.309212365692763,0,0.0,1494.0,6,0,0,0,0,0,0,0.0,0.0,0,1,7.309212365692763
0,1,1,0,1952,125000.0,0,0,0,0,0,0,1,948.0,0,535302070,1,1,0,0,0,0,0,3,2,0,0,0,1,0,1952,0,0,0,0,0,0,6,441.0,0,0,9.301094735244646,1,0,5,0,1,0,10950.0,0,0,0,0,2007,0,0,1,0,0,0,0,0,1933,0,0,410.0,0,1,0,0,0,1,0,0,0,0,0,507.0,0,11.736069016284436,0,0,0,0,0,0.0,0,0,0.0,1,1,0,55,0,0.0,0,5,0,0,948.0,0,1,0,0,0.0,0,1,0,1,0,0,0,4,0,0,0,0,2,0,1,0.0,48.0,0,0,0,0,3,0,0,0,0.0,0,0,1,0,0,1,0,0,55,0,0,1,0.0,6.854354502255021,0,0.0,948.0,1,0,0,1,0,0,0,0.0,0.0,0,0,6.854354502255021
0,0,0,0,2008,297000.0,0,0,0,0,0,0,1,1718.0,0,906340110,1,1,0,0,0,0,0,3,3,0,1,0,1,0,2007,0,0,0,0,0,0,8,1288.0,0,0,9.272093768251665,1,0,7,0,1,0,10637.0,0,0,0,0,2009,0,0,1,1,0,0,0,1,820,0,0,826.0,1,1,0,1,0,1,0,0,0,1,0,417.0,0,12.601487417784837,0,0,0,0,0,0.0,0,0,0.0,1,0,1,2,0,0.0,0,6,0,0,1705.0,0,0,0,0,0.0,0,0,0,2,0,0,0,9,0,0,0,1,3,0,0,0.0,44.0,0,1,0,0,4,1,0,0,0.0,0,1,1,0,0,0,0,1,1,0,0,0,336.0,7.4489161025442,0,0.0,1718.0,1,0,0,0,0,0,1,208.0,0.0,0,0,7.4489161025442
0,0,0,0,1958,113500.0,0,0,0,0,0,0,1,1142.0,0,535426150,0,1,0,0,0,0,1,3,2,0,0,0,1,0,1958,1,0,0,0,0,0,6,0.0,0,0,9.104979856318357,1,0,5,0,1,0,9000.0,0,0,0,0,2009,0,0,1,0,0,0,0,0,675,0,0,384.0,0,0,0,0,0,1,0,0,0,1,0,160.0,0,11.639558115903595,0,0,0,0,0,0.0,0,0,0.0,1,0,0,51,0,0.0,0,1,1,0,160.0,0,1,0,0,0.0,0,1,0,1,0,0,0,4,0,0,0,1,1,0,1,0.0,28.0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,0,0,1,0,51,0,0,0,82.0,7.040536390215956,0,64.0,1142.0,1,0,0,1,0,0,1,0.0,0.0,0,0,7.040536390215956
0,0,1,0,1977,127000.0,0,0,0,0,0,0,0,1475.0,0,923225240,0,1,0,0,0,0,0,3,4,0,1,0,1,0,1977,0,0,0,0,1,1,5,548.0,1,0,7.887959336599945,1,0,6,0,1,0,2665.0,0,0,0,0,2006,0,0,1,0,0,0,0,0,2910,0,0,336.0,0,1,0,0,0,1,0,0,0,1,0,36.0,0,11.751942365440728,0,0,1,0,0,0.0,0,0,0.0,1,0,0,29,0,0.0,0,5,0,0,757.0,0,1,0,0,550.0,0,0,0,2,0,0,0,7,0,0,0,0,1,0,0,0.0,26.0,0,1,1,0,3,1,0,0,173.0,0,0,1,0,0,1,0,0,29,0,0,1,0.0,6.829793737512425,0,0.0,925.0,3,0,0,0,0,0,0,104.0,0.0,0,0,7.29641326877392
0,0,0,0,1977,190000.0,0,0,0,0,0,0,1,1844.0,0,527358140,1,0,0,0,0,0,1,3,3,0,0,0,0,0,1977,1,0,0,0,0,0,6,705.0,0,0,9.37169362233394,1,0,7,0,1,0,11751.0,0,0,0,0,2010,0,0,1,0,0,0,0,0,21,0,0,546.0,0,0,0,0,0,1,0,0,0,1,0,1139.0,0,12.154779351142624,0,0,0,0,0,0.0,0,0,0.0,1,0,0,33,0,0.0,0,4,0,1,1844.0,0,1,0,1,0.0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0.0,122.0,1,1,1,0,3,1,0,0,0.0,0,0,1,0,0,0,0,0,33,0,0,1,480.0,7.519692404116539,0,0.0,1844.0,1,0,0,1,0,0,0,0.0,0.0,0,0,7.519692404116539
0,0,1,0,1973,175500.0,0,1,0,0,0,0,1,1242.0,0,534177210,1,1,1,0,0,0,0,3,3,0,0,0,1,0,1973,1,0,0,0,0,0,7,916.0,0,0,9.169518377455928,1,0,6,0,1,0,9600.0,0,0,0,0,2007,0,0,1,0,0,0,0,0,1873,0,0,528.0,0,1,0,0,0,1,0,0,0,0,0,326.0,0,12.075394321888057,0,0,0,0,0,0.0,0,0,0.0,1,0,0,34,0,0.0,0,5,1,1,1242.0,0,1,0,0,0.0,0,0,0,1,0,0,0,9,0,0,0,0,2,0,0,0.0,0.0,0,1,1,0,3,1,0,0,0.0,0,0,1,0,0,0,0,0,34,0,0,1,320.0,7.124478262493424,0,0.0,1242.0,1,0,0,1,0,0,0,0.0,0.0,0,0,7.124478262493424
0,1,0,0,1994,146000.0,0,0,0,0,0,0,1,990.0,0,907135050,0,1,0,0,0,0,1,4,3,0,1,0,1,0,1994,0,0,0,0,1,0,5,420.0,0,0,9.03931477492408,1,0,5,0,1,0,8428.0,0,0,0,0,2007,0,0,1,1,0,0,0,1,2125,0,0,384.0,0,0,0,1,0,1,0,0,0,0,0,570.0,0,11.891361900690471,0,0,0,0,0,0.0,0,0,0.0,1,0,0,13,0,0.0,0,6,0,0,990.0,0,1,0,0,0.0,0,0,0,1,0,0,0,7,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,3,0,0,0,0.0,0,0,1,0,0,1,0,0,13,0,0,1,0.0,6.897704943128636,0,0.0,990.0,1,0,0,0,0,0,0,256.0,0.0,0,0,6.897704943128636
0,1,1,0,1965,147500.0,0,1,0,0,0,0,1,1256.0,0,908102260,0,1,1,0,0,0,0,3,3,0,0,0,1,0,1965,0,0,0,0,1,0,5,830.0,0,0,9.204020443231364,1,1,6,0,1,0,9937.0,0,0,0,0,2008,0,0,1,1,0,0,0,0,1489,0,0,276.0,0,1,0,0,0,1,0,0,0,1,0,136.0,0,11.901583454762012,0,0,0,0,1,0.0,0,0,0.0,1,0,0,43,0,0.0,0,4,0,0,1256.0,0,1,0,0,0.0,0,0,0,1,0,0,0,6,0,0,0,0,1,0,0,0.0,68.0,0,1,0,0,4,0,0,0,290.0,0,0,1,0,0,1,0,0,43,0,0,1,0.0,7.135687347028144,0,0.0,1256.0,2,0,0,1,0,0,0,736.0,0.0,0,0,7.135687347028144
0,0,0,0,1978,165500.0,0,0,0,0,0,0,1,1110.0,0,923275040,0,1,0,0,1,0,1,4,1,0,1,0,1,0,1978,1,0,0,0,1,0,5,1097.0,0,0,9.116139576577355,0,0,4,0,1,0,9101.0,0,0,0,0,2009,0,0,1,1,0,0,0,0,983,0,0,602.0,0,0,0,0,0,1,0,0,0,1,0,0.0,0,12.016726473799254,0,0,0,0,0,0.0,0,0,0.0,1,0,0,31,0,0.0,0,6,0,0,1097.0,0,0,0,1,0.0,0,0,0,1,0,0,0,7,0,0,0,0,2,0,0,0.0,30.0,0,1,1,0,3,1,0,0,0.0,0,0,1,0,0,0,0,1,31,0,0,0,104.0,7.01211529430638,0,0.0,1110.0,1,0,0,0,0,0,0,303.0,0.0,0,0,7.01211529430638
0,1,1,0,1954,131500.0,0,0,0,0,0,0,0,1795.0,0,902406090,0,1,0,0,0,0,0,3,4,0,0,0,1,0,1954,1,0,0,0,1,0,5,0.0,0,0,9.405084448768694,1,0,7,0,1,0,12150.0,0,0,1,0,2008,0,0,1,0,0,0,0,0,1325,0,0,352.0,0,1,0,0,0,1,0,0,0,0,0,1050.0,0,11.786762130599955,0,0,1,0,0,0.0,0,0,0.0,0,0,0,54,0,0.0,0,1,0,0,1050.0,0,1,1,0,745.0,0,0,0,2,0,0,0,11,1,0,0,0,1,0,0,0.0,0.0,0,1,0,0,3,0,0,0,0.0,0,0,1,0,0,0,0,0,54,0,0,1,335.0,6.956545443151569,0,0.0,1050.0,1,0,0,0,0,0,0,0.0,0.0,0,0,7.492760300922379
0,1,1,0,1965,129500.0,0,1,0,0,0,0,1,1040.0,0,905102170,1,1,0,0,0,0,0,3,3,0,0,0,1,0,1965,0,0,0,0,0,0,5,906.0,0,0,9.323669057283183,1,0,5,0,1,0,11200.0,0,0,0,0,2008,0,0,1,1,0,0,0,0,1378,0,1,384.0,0,1,0,0,0,1,0,0,0,0,0,134.0,0,11.771436160121729,0,0,0,0,0,0.0,0,0,0.0,1,0,0,43,0,0.0,0,3,0,0,1040.0,0,1,0,0,0.0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,3,0,0,0,0.0,0,0,1,0,0,1,0,0,43,0,0,1,0.0,6.946975992135418,0,0.0,1040.0,1,0,0,1,0,0,0,0.0,0.0,0,0,6.946975992135418
0,0,1,0,1950,257076.0,0,0,0,0,0,0,1,1873.0,0,909281110,0,1,1,0,0,0,0,3,4,0,1,1,1,0,1935,0,0,0,0,1,0,8,210.0,0,0,9.17678358844734,1,0,9,0,1,0,9670.0,0,0,0,0,2008,0,0,1,0,0,0,0,0,1537,0,0,786.0,0,0,1,0,0,1,0,0,0,1,0,398.0,0,12.45712704000522,0,0,0,0,0,0.0,0,0,0.0,1,1,1,73,0,0.0,0,2,0,0,608.0,0,1,0,0,890.0,0,0,0,1,0,0,0,6,0,0,0,1,2,0,0,0.0,0.0,0,0,0,0,3,2,0,0,0.0,0,0,0,0,0,0,1,0,58,0,1,1,40.0,6.890609120147166,0,207.0,983.0,1,0,0,0,0,0,0,0.0,0.0,0,0,7.535296702444088
0,1,1,0,1960,117000.0,0,0,0,0,0,0,1,1604.0,0,909101140,0,1,0,0,0,0,0,3,3,0,0,0,1,0,1941,0,0,0,0,1,0,5,408.0,0,0,9.30546871706776,1,0,6,0,1,0,10998.0,0,0,0,0,2009,0,0,1,0,0,0,0,0,905,0,0,660.0,0,1,0,0,0,1,0,0,0,0,0,156.0,0,11.669929213779891,0,0,0,0,1,0.0,0,0,0.0,1,0,0,68,0,0.0,0,2,0,0,984.0,0,1,0,0,620.0,0,1,0,2,0,0,0,7,1,0,0,0,2,0,0,0.0,68.0,0,0,0,0,3,0,0,0,420.0,0,0,1,0,0,1,0,0,49,0,0,1,0.0,6.891625897052253,0,0.0,984.0,4,0,0,1,0,0,0,0.0,0.0,0,0,7.38025578842646
0,0,0,0,2000,149000.0,0,0,0,0,0,0,1,1502.0,0,909275050,0,0,1,0,0,0,1,2,3,0,0,1,1,0,1931,0,0,0,0,1,0,7,0.0,0,0,8.881836305004146,1,0,6,0,1,0,7200.0,0,0,0,0,2008,0,0,1,0,0,0,0,0,1532,0,0,270.0,0,1,1,0,0,1,0,0,0,1,0,776.0,0,11.911701584927595,0,0,0,0,0,0.0,0,0,0.0,1,1,0,77,0,0.0,0,1,0,0,776.0,0,1,0,0,651.0,0,0,0,1,0,0,0,2,0,0,0,1,1,0,0,0.0,0.0,1,1,0,0,3,1,0,0,0.0,0,1,0,0,0,1,1,0,8,0,0,1,0.0,6.746412128573375,0,112.0,851.0,1,0,0,0,0,0,0,0.0,0.0,0,0,7.31455283232408
0,1,1,0,1954,128000.0,0,1,0,0,0,0,1,1063.0,0,534475100,0,0,0,0,0,0,0,3,3,0,0,0,1,0,1954,0,0,0,0,1,0,5,354.0,0,0,9.20230820027892,1,0,6,0,1,0,9920.0,0,0,0,0,2010,0,0,1,1,0,0,0,0,132,0,0,280.0,0,1,0,0,0,1,0,0,0,1,0,412.0,0,11.759785542901756,0,0,0,0,0,0.0,0,0,0.0,1,1,1,56,0,0.0,0,3,0,0,1056.0,0,1,0,0,0.0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,1,0.0,0.0,1,1,0,0,3,0,0,0,290.0,0,0,1,0,0,0,0,0,56,0,0,1,110.0,6.968850378341948,0,164.0,1063.0,2,0,0,1,0,0,0,0.0,0.0,0,0,6.968850378341948
0,1,0,0,2004,155000.0,0,0,0,0,0,0,1,1626.0,0,528188090,0,1,1,0,0,0,1,3,2,0,1,0,1,0,2003,0,0,0,0,1,0,7,0.0,0,0,7.803026643632217,1,0,6,0,1,0,2448.0,0,0,0,0,2008,0,0,1,0,0,0,0,0,1078,0,0,474.0,1,1,0,1,0,1,0,0,0,1,0,764.0,0,11.951180395901384,0,0,0,0,0,0.0,0,0,0.0,1,0,1,5,0,0.0,0,1,0,0,764.0,0,0,0,0,862.0,0,0,0,2,0,0,0,10,0,0,0,0,2,0,0,0.0,27.0,0,1,0,0,4,0,0,0,0.0,0,1,1,0,0,0,0,1,4,0,0,1,106.0,6.638567789166521,0,0.0,764.0,1,0,0,0,0,1,0,0.0,0.0,0,0,7.3938782901077555
0,1,0,0,2000,166000.0,0,0,0,0,0,0,0,1524.0,0,533221080,0,1,1,0,0,0,1,3,2,0,1,0,1,0,2000,1,0,0,0,1,0,6,353.0,0,0,8.005700678662542,1,0,4,0,1,0,2998.0,0,0,0,0,2006,0,0,1,0,0,0,0,0,2511,0,0,440.0,1,1,0,0,0,1,0,0,0,0,0,403.0,0,12.01974306733868,0,0,0,0,0,0.0,1,0,0.0,1,0,0,6,0,0.0,0,6,0,0,756.0,1,0,1,0,756.0,0,0,0,2,0,0,0,6,0,0,0,0,2,0,0,0.0,32.0,0,0,0,0,4,0,0,0,0.0,0,1,1,0,0,0,0,1,6,0,0,1,513.0,6.643789733147672,0,0.0,768.0,1,0,0,0,0,0,0,0.0,0.0,0,0,7.329093736246592
0,0,1,0,1950,135000.0,0,0,0,0,0,0,1,1981.0,0,909250220,0,0,0,0,0,0,0,3,4,0,0,0,1,0,1928,0,0,0,0,1,0,4,622.0,0,0,8.962391701743002,1,0,7,0,1,0,7804.0,0,0,0,0,2009,0,0,0,1,0,0,0,0,912,0,0,576.0,0,1,0,0,0,1,0,0,0,0,0,500.0,1,11.813030057420567,0,0,0,0,0,0.0,0,0,0.0,1,1,0,81,0,0.0,0,4,0,0,1122.0,0,0,0,1,653.0,0,0,0,2,0,0,0,12,0,0,1,0,2,0,0,0.0,44.0,1,0,1,0,3,2,0,0,0.0,0,0,1,0,0,1,0,1,59,0,0,1,0.0,7.191429330036379,0,0.0,1328.0,1,0,0,0,0,0,0,431.0,0.0,0,0,7.591357046698551
0,0,0,0,1978,250000.0,0,0,0,0,0,0,1,2784.0,0,527356020,0,0,1,0,0,0,1,3,5,0,0,0,1,0,1978,1,0,0,0,1,0,7,790.0,0,0,9.722684841711445,1,0,12,0,1,0,16692.0,0,0,0,0,2006,0,0,1,1,0,0,0,0,2351,0,0,564.0,0,0,0,0,0,1,0,0,0,1,0,133.0,0,12.429216196844385,0,0,0,0,0,0.0,0,0,440.0,1,1,0,28,0,0.0,0,4,0,1,1392.0,0,0,0,1,1392.0,0,0,0,3,0,0,0,7,0,0,0,0,2,0,0,2000.0,112.0,1,1,1,0,3,2,0,0,469.0,0,0,1,0,0,0,0,1,28,0,0,1,184.0,7.238496840894365,0,0.0,1392.0,2,1,0,1,0,0,0,0.0,519.0,0,0,7.931644021454311
0,1,1,0,1970,76000.0,0,0,0,0,0,0,0,1092.0,0,923226250,0,1,1,0,0,0,0,3,3,0,0,0,1,0,1970,0,0,0,0,1,1,4,176.0,1,0,7.297091005160418,1,0,5,0,1,0,1476.0,0,0,0,0,2010,0,0,1,0,0,0,0,0,330,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,370.0,0,11.238488619268468,0,0,1,0,0,0.0,0,0,0.0,1,0,0,40,0,0.0,0,6,0,0,546.0,0,1,0,0,546.0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0.0,26.0,0,0,0,0,3,0,0,0,0.0,0,0,1,0,0,1,0,0,40,0,0,1,0.0,6.302618975744905,0,0.0,546.0,1,0,0,1,0,0,0,200.0,0.0,0,0,6.9957661563048505
0,0,1,0,1951,155000.0,0,0,0,0,0,0,1,1575.0,0,535305120,1,1,1,0,0,0,0,3,2,0,0,0,1,0,1951,1,0,0,0,0,0,6,0.0,0,0,9.227197489042606,0,0,5,0,1,0,10170.0,0,0,0,0,2006,0,0,1,0,0,0,0,0,2586,0,0,400.0,0,1,0,0,0,1,0,0,0,0,0,216.0,0,11.951180395901384,0,0,0,0,0,0.0,0,0,0.0,1,1,0,55,0,0.0,0,1,0,0,216.0,0,0,0,0,0.0,0,1,0,1,0,0,0,6,0,0,0,1,2,0,1,0.0,0.0,0,1,0,0,3,1,0,0,0.0,0,0,1,0,0,0,0,1,55,0,0,1,522.0,7.362010551259734,0,0.0,1575.0,1,0,0,1,0,0,0,0.0,0.0,0,0,7.362010551259734
0,1,1,0,1969,158000.0,0,1,0,0,0,0,1,1352.0,0,905106140,0,0,1,0,0,0,0,3,4,0,0,0,1,0,1969,0,0,0,0,1,0,6,371.0,0,0,9.1446278286108,0,0,7,0,1,0,9364.0,0,0,0,0,2010,0,0,1,0,0,0,0,0,224,0,1,299.0,0,1,0,0,0,1,0,0,0,1,0,292.0,0,11.970350312009105,0,0,0,0,0,0.0,0,0,0.0,1,1,1,41,0,0.0,0,5,0,0,663.0,0,1,0,0,689.0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0.0,36.0,1,1,0,0,3,0,0,0,0.0,0,0,1,0,0,0,0,0,41,0,0,1,143.0,6.496774990185863,0,0.0,663.0,1,0,0,1,0,0,0,379.0,0.0,0,0,7.20934025660291
0,1,0,0,2005,149500.0,0,0,0,0,0,0,0,1200.0,0,533212020,0,1,1,0,0,0,1,3,2,0,1,0,1,0,2004,0,0,1,0,1,0,7,368.0,0,0,7.841492924460013,1,0,4,0,1,0,2544.0,0,0,0,0,2010,0,0,1,1,0,0,0,0,98,0,0,480.0,1,1,0,0,0,1,0,0,0,1,0,190.0,0,11.915051671812876,0,0,0,0,0,0.0,1,0,0.0,1,0,0,6,0,0.0,0,6,0,0,600.0,1,0,1,0,600.0,0,0,0,2,0,0,0,2,1,0,0,0,2,0,0,0.0,172.0,0,0,0,0,4,0,0,0,42.0,0,1,1,0,0,1,0,1,5,0,0,1,0.0,6.396929655216146,0,0.0,600.0,5,0,0,0,0,0,0,0.0,0.0,0,0,7.090076835776092
0,1,1,0,1975,121000.0,0,0,0,0,0,0,1,936.0,0,534479300,0,0,0,0,0,0,0,4,2,0,0,0,1,0,1954,0,0,0,0,1,0,5,486.0,0,0,9.199077179697472,1,0,5,0,1,0,9888.0,0,0,0,0,2006,0,0,1,0,0,0,0,0,2565,0,0,240.0,0,1,0,0,0,1,0,0,0,0,0,450.0,0,11.703545824578878,0,0,0,0,0,0.0,0,0,0.0,0,1,0,52,0,0.0,0,4,0,0,936.0,0,1,1,0,0.0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,1,0.0,0.0,1,1,0,0,3,0,0,0,0.0,0,0,1,0,0,1,0,0,31,0,0,1,0.0,6.841615476477592,0,160.0,936.0,1,0,0,1,0,0,0,0.0,0.0,0,0,6.841615476477592
0,1,1,0,1953,136000.0,0,0,0,0,0,0,1,1040.0,0,535304170,1,0,0,0,0,0,0,3,3,0,0,0,1,0,1953,0,0,0,0,0,0,6,85.0,0,0,8.979920411691197,1,0,6,0,1,0,7942.0,0,0,0,0,2007,0,0,1,0,0,0,0,0,1934,0,0,293.0,0,1,0,0,0,1,0,0,0,1,0,0.0,0,11.820410164718188,0,0,0,0,0,0.0,0,0,0.0,0,1,0,54,0,0.0,0,3,0,0,1040.0,0,1,0,0,0.0,0,1,0,1,0,0,0,6,0,0,0,0,1,0,1,0.0,0.0,1,1,0,0,3,0,0,0,955.0,1,0,1,0,0,1,0,0,54,0,0,1,0.0,6.946975992135418,0,0.0,1040.0,5,0,0,1,0,0,0,0.0,0.0,0,0,6.946975992135418
0,0,0,0,1996,173000.0,0,1,0,0,0,0,1,1636.0,0,527107010,0,1,1,0,0,0,1,3,3,0,1,0,1,0,1996,0,0,0,1,1,0,6,138.0,0,0,9.618335609937972,0,1,7,0,1,0,15038.0,0,0,0,0,2008,0,0,1,0,0,0,0,0,997,0,0,386.0,0,0,0,0,0,1,0,0,0,1,0,778.0,0,12.061046873479915,0,0,0,0,0,0.0,0,0,0.0,1,0,0,12,0,0.0,0,3,0,0,916.0,0,1,0,0,720.0,0,0,0,2,0,0,0,11,0,0,0,0,2,0,0,0.0,84.0,0,1,1,0,3,1,0,0,0.0,0,0,1,0,0,1,0,0,12,0,0,1,0.0,6.82001636467413,0,0.0,916.0,1,0,0,0,0,0,0,168.0,0.0,0,0,7.400009517162692
0,0,0,0,2007,290000.0,0,0,0,0,1,0,1,2270.0,0,528382020,0,1,1,0,0,0,1,3,4,0,1,0,1,0,1999,1,0,0,0,1,0,8,524.0,0,0,9.372799299673886,0,0,9,0,1,0,11764.0,0,0,0,0,2010,0,0,1,0,0,0,0,0,64,0,0,671.0,0,0,0,1,0,1,0,0,0,1,0,628.0,0,12.577636201962656,0,0,0,0,0,0.0,0,0,0.0,1,0,0,11,0,0.0,0,6,0,0,1152.0,0,0,0,0,1106.0,0,0,0,2,0,0,0,4,0,0,0,1,3,0,0,0.0,57.0,0,1,0,0,4,1,0,0,0.0,0,1,1,0,0,0,0,1,3,0,0,1,348.0,7.059617628291383,0,0.0,1164.0,1,0,0,0,0,0,0,132.0,0.0,0,1,7.727535110475448
0,0,0,0,2007,303477.0,0,0,0,0,0,0,0,2610.0,0,528458130,0,1,1,0,0,0,1,3,4,0,1,0,0,0,2007,0,0,0,0,1,1,8,64.0,0,0,9.104979856318357,1,0,11,0,1,0,9000.0,0,0,0,0,2007,0,0,1,0,0,0,0,0,1799,0,0,550.0,1,1,0,0,0,1,0,0,0,1,0,1120.0,0,12.62306110407298,0,0,0,0,0,0.0,1,0,0.0,1,0,0,0,0,0.0,0,6,0,0,1184.0,1,0,0,0,1426.0,0,0,0,2,0,0,0,8,0,0,0,1,2,0,0,0.0,364.0,0,1,0,0,4,1,0,0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0.0,7.076653815443951,0,0.0,1184.0,1,0,0,0,0,0,0,208.0,0.0,1,0,7.867105500316739
