Condition 2,Garage Cond,Overall Qual,Land Contour,Heating,Enclosed Porch,Lot Shape,Kitchen AbvGr,Garage Finish,Lot Area,Bsmt Exposure,Electrical,Functional,Alley,Land Slope,Fireplaces,Wood Deck SF,Garage Type,Year Remod/Add,MS SubClass,Bldg Type,Exter Cond,BsmtFin Type 2,Exterior 1st,Id,PID,Roof Matl,Overall Cond,Low Qual Fin SF,Screen Porch,Exter Qual,Kitchen Qual,BsmtFin SF 1,Roof Style,Utilities,BsmtFin Type 1,Bsmt Unf SF,Sale Type,Year Built,Mas Vnr Area,Bsmt Full Bath,Misc Feature,Fence,Garage Area,Exterior 2nd,Mas Vnr Type,MS Zoning,3Ssn Porch,Mo Sold,1st Flr SF,2nd Flr SF,Garage Qual,Half Bath,Central Air,Condition 1,BsmtFin SF 2,Foundation,Bsmt Qual,Pool QC,Bsmt Cond,Lot Config,Bedroom AbvGr,Full Bath,Total Bsmt SF,Garage Cars,Heating QC,Bsmt Half Bath,Pool Area,Yr Sold,Paved Drive,Misc Val,Gr Liv Area,SalePrice,House Style,Street,TotRms AbvGrd,Neighborhood,Fireplace Qu,Open Porch SF,log-Lot Area,log-1st Flr SF,log-Gr Liv Area,log-SalePrice,yr_since_built,yr_since_remod,is_built_recently,is_remod_recently
Norm,TA,5,Lvl,GasA,0.0,IR2,1,Unf,8428.0,No,SBrkr,Typ,NA,Gtl,0,256.0,Detchd,1994,20,1Fam,Gd,Unf,VinylSd,2125,907135050,CompShg,7,0.0,0.0,TA,TA,420.0,Gable,AllPub,GLQ,570.0,WD,1994,0.0,1,NA,NA,384.0,VinylSd,None,RL,0.0,7,990.0,0.0,TA,0,Y,Norm,0.0,PConc,Gd,NA,Gd,Inside,3,1,990.0,1,Ex,0,0.0,2007,Y,0.0,990.0,146000.0,1Story,Pave,5,CollgCr,NA,0.0,9.03931477492408,6.897704943128636,6.897704943128636,11.891361900690473,13,13,0,0
Norm,TA,5,Lvl,GasA,0.0,Reg,1,Fin,9937.0,No,SBrkr,Typ,NA,Gtl,0,736.0,Attchd,1965,20,1Fam,TA,LwQ,HdBoard,1489,908102260,CompShg,6,0.0,0.0,Gd,TA,830.0,Gable,AllPub,BLQ,136.0,WD,1965,0.0,1,NA,NA,276.0,HdBoard,None,RL,0.0,6,1256.0,0.0,TA,1,Y,Norm,290.0,CBlock,TA,NA,TA,Inside,3,1,1256.0,1,Gd,0,0.0,2008,Y,0.0,1256.0,147500.0,1Story,Pave,6,Edwards,NA,68.0,9.204020443231363,7.135687347028144,7.135687347028144,11.901583454762012,43,43,0,0
Norm,TA,5,Lvl,GasA,0.0,IR1,1,Fin,9101.0,Av,SBrkr,Typ,NA,Gtl,1,303.0,Attchd,1978,85,1Fam,Gd,Unf,Plywood,983,923275040,CompShg,6,0.0,0.0,TA,Gd,1097.0,Gable,AllPub,GLQ,0.0,WD,1978,104.0,1,NA,NA,602.0,Plywood,BrkFace,RL,0.0,7,1110.0,0.0,TA,0,Y,Norm,0.0,PConc,Gd,NA,TA,Corner,1,1,1097.0,2,Ex,0,0.0,2009,Y,0.0,1110.0,165500.0,SFoyer,Pave,4,Mitchel,TA,30.0,9.116139576577355,7.01211529430638,7.01211529430638,12.016726473799254,31,31,0,0
Norm,TA,5,Lvl,GasA,0.0,Reg,1,Unf,12150.0,No,FuseF,Typ,Grvl,Gtl,0,0.0,Attchd,1954,50,1Fam,TA,Unf,MetalSd,1325,902406090,CompShg,5,0.0,0.0,TA,TA,0.0,Gable,AllPub,Unf,1050.0,WD,1954,335.0,0,NA,NA,352.0,MetalSd,BrkFace,RM,0.0,11,1050.0,745.0,Fa,0,N,Norm,0.0,BrkTil,TA,NA,TA,Inside,4,2,1050.0,1,Ex,0,0.0,2008,Y,0.0,1795.0,131500.0,1.5Fin,Pave,7,OldTown,NA,0.0,9.405084448768694,6.956545443151569,7.492760300922379,11.786762130599957,54,54,0,0
Norm,TA,5,Lvl,GasA,0.0,Reg,1,Unf,11200.0,No,SBrkr,Typ,NA,Gtl,0,0.0,Detchd,1965,20,1Fam,TA,Unf,HdBoard,1378,905102170,CompShg,5,0.0,0.0,TA,TA,906.0,Hip,AllPub,Rec,134.0,WD,1965,0.0,1,NA,NA,384.0,HdBoard,None,RL,0.0,2,1040.0,0.0,TA,0,Y,Norm,0.0,CBlock,TA,NA,TA,Inside,3,1,1040.0,1,Ex,0,0.0,2008,Y,0.0,1040.0,129500.0,1Story,Pave,5,Sawyer,NA,0.0,9.323669057283185,6.946975992135418,6.946975992135418,11.771436160121729,43,43,0,0
Norm,TA,8,HLS,GasA,207.0,IR1,1,Fin,9670.0,No,SBrkr,Typ,NA,Mod,2,0.0,Detchd,1950,70,1Fam,TA,Unf,BrkFace,1537,909281110,CompShg,6,0.0,0.0,TA,TA,210.0,Gable,AllPub,LwQ,398.0,WD,1935,40.0,0,NA,NA,786.0,Stucco,Stone,RL,0.0,6,983.0,890.0,Fa,1,Y,Norm,0.0,PConc,TA,NA,Fa,Inside,4,1,608.0,2,TA,0,0.0,2008,Y,0.0,1873.0,257076.0,2Story,Pave,9,Crawfor,Gd,0.0,9.17678358844734,6.890609120147166,7.5352967024440884,12.45712704000522,73,58,0,0
Norm,TA,5,Lvl,GasA,0.0,Reg,1,Unf,10998.0,No,SBrkr,Min2,Grvl,Gtl,0,0.0,Detchd,1960,50,1Fam,TA,BLQ,Wd Sdng,905,909101140,CompShg,5,0.0,0.0,TA,TA,408.0,Gable,AllPub,LwQ,156.0,WD,1941,0.0,0,NA,NA,660.0,Wd Sdng,None,RL,0.0,7,984.0,620.0,TA,0,Y,Norm,420.0,CBlock,TA,NA,TA,Inside,3,2,984.0,2,Ex,0,0.0,2009,Y,0.0,1604.0,117000.0,1.5Fin,Pave,6,Edwards,NA,68.0,9.30546871706776,6.891625897052253,7.38025578842646,11.669929213779893,68,49,0,0
Norm,TA,7,HLS,GasA,112.0,Reg,1,RFn,7200.0,No,SBrkr,Typ,NA,Mod,1,0.0,Attchd,2000,70,1Fam,Fa,Unf,Stucco,1532,909275050,CompShg,6,0.0,0.0,TA,TA,0.0,Gable,AllPub,Unf,776.0,WD,1931,0.0,0,NA,MnPrv,270.0,Wd Shng,None,RL,0.0,2,851.0,651.0,TA,1,Y,Norm,0.0,BrkTil,Gd,NA,TA,Inside,3,1,776.0,1,TA,0,0.0,2008,P,0.0,1502.0,149000.0,2Story,Pave,6,Crawfor,Gd,0.0,8.881836305004146,6.7464121285733745,7.31455283232408,11.911701584927597,77,8,0,1
Norm,TA,5,Lvl,GasA,164.0,Reg,1,RFn,9920.0,No,SBrkr,Typ,NA,Gtl,0,0.0,Attchd,1954,20,1Fam,TA,LwQ,HdBoard,132,534475100,CompShg,5,0.0,0.0,TA,TA,354.0,Gable,AllPub,Rec,412.0,WD,1954,110.0,1,NA,MnPrv,280.0,HdBoard,Stone,RL,0.0,2,1063.0,0.0,TA,0,Y,Norm,290.0,CBlock,TA,NA,TA,Inside,3,1,1056.0,1,TA,0,0.0,2010,Y,0.0,1063.0,128000.0,1Story,Pave,6,Names,NA,0.0,9.20230820027892,6.968850378341948,6.968850378341948,11.759785542901755,56,56,0,0
Norm,TA,7,Lvl,GasA,0.0,Reg,1,RFn,2448.0,No,SBrkr,Typ,NA,Gtl,0,0.0,BuiltIn,2004,160,TwnhsI,TA,Unf,VinylSd,1078,528188090,CompShg,5,0.0,0.0,Gd,Gd,0.0,Gable,AllPub,Unf,764.0,WD,2003,106.0,0,NA,NA,474.0,Wd Shng,Stone,RL,0.0,10,764.0,862.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,2,2,764.0,2,Ex,0,0.0,2008,Y,0.0,1626.0,155000.0,2Story,Pave,6,NridgHt,NA,27.0,7.803026643632217,6.638567789166521,7.3938782901077555,11.951180395901384,5,4,1,1
Norm,TA,6,Lvl,GasA,0.0,Reg,1,Unf,2998.0,No,SBrkr,Typ,NA,Gtl,0,0.0,Detchd,2000,160,TwnhsE,TA,Unf,MetalSd,2511,533221080,CompShg,5,0.0,0.0,Gd,Gd,353.0,Gable,AllPub,GLQ,403.0,WD,2000,513.0,0,NA,NA,440.0,MetalSd,BrkFace,FV,0.0,6,768.0,756.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,2,2,756.0,2,Ex,0,0.0,2006,Y,0.0,1524.0,166000.0,2Story,Pave,4,Somerst,NA,32.0,8.005700678662542,6.643789733147672,7.329093736246592,12.01974306733868,6,6,1,1
Norm,TA,4,Lvl,GasA,0.0,Reg,1,Unf,7804.0,No,SBrkr,Min2,NA,Gtl,2,431.0,Detchd,1950,50,1Fam,TA,Unf,WdShing,912,909250220,CompShg,3,0.0,0.0,TA,Gd,622.0,Gable,AllPub,BLQ,500.0,WD,1928,0.0,1,NA,MnPrv,576.0,Plywood,None,RL,0.0,12,1328.0,653.0,TA,0,Y,Norm,0.0,BrkTil,TA,NA,TA,Inside,4,2,1122.0,2,TA,0,0.0,2009,Y,0.0,1981.0,135000.0,1.5Fin,Pave,7,SWISU,TA,44.0,8.962391701743002,7.191429330036379,7.591357046698551,11.813030057420567,81,59,0,0
Norm,TA,7,Lvl,GasA,0.0,IR1,1,RFn,16692.0,No,SBrkr,Typ,NA,Gtl,2,0.0,Attchd,1978,60,1Fam,TA,LwQ,Plywood,2351,527356020,CompShg,5,0.0,440.0,TA,Gd,790.0,Gable,AllPub,BLQ,133.0,WD,1978,184.0,1,TenC,MnPrv,564.0,Plywood,BrkFace,RL,0.0,7,1392.0,1392.0,TA,1,Y,RRAn,469.0,CBlock,Gd,Fa,TA,Inside,5,3,1392.0,2,TA,0,519.0,2006,Y,2000.0,2784.0,250000.0,2Story,Pave,12,NWAmes,TA,112.0,9.722684841711443,7.238496840894365,7.931644021454311,12.429216196844383,28,28,0,0
Norm,NA,4,Lvl,GasA,0.0,Reg,1,NA,1476.0,No,SBrkr,Typ,NA,Gtl,0,200.0,NA,1970,160,TwnhsI,TA,Unf,CemntBd,330,923226250,CompShg,7,0.0,0.0,TA,TA,176.0,Gable,AllPub,GLQ,370.0,WD,1970,0.0,0,NA,NA,0.0,CmentBd,None,RM,0.0,3,546.0,546.0,NA,1,Y,Norm,0.0,CBlock,TA,NA,TA,Inside,3,1,546.0,0,Ex,0,0.0,2010,Y,0.0,1092.0,76000.0,2Story,Pave,5,MeadowV,NA,26.0,7.297091005160418,6.302618975744905,6.9957661563048505,11.238488619268468,40,40,0,0
Norm,TA,6,Lvl,GasA,0.0,Reg,1,Unf,10170.0,No,SBrkr,Typ,NA,Gtl,1,0.0,Attchd,1951,20,1Fam,TA,Unf,Wd Sdng,2586,535305120,CompShg,6,0.0,0.0,TA,Gd,0.0,Hip,AllPub,Unf,216.0,WD,1951,522.0,0,NA,NA,400.0,Wd Sdng,BrkFace,RL,0.0,6,1575.0,0.0,TA,1,Y,Norm,0.0,CBlock,TA,NA,TA,Corner,2,1,216.0,2,TA,0,0.0,2006,Y,0.0,1575.0,155000.0,1Story,Pave,5,Names,Gd,0.0,9.227197489042606,7.362010551259734,7.362010551259734,11.951180395901384,55,55,0,0
Norm,TA,6,Lvl,GasA,0.0,Reg,1,Fin,9364.0,No,SBrkr,Typ,NA,Gtl,0,379.0,Attchd,1969,60,1Fam,TA,Unf,HdBoard,224,905106140,CompShg,7,0.0,0.0,TA,TA,371.0,Gable,AllPub,ALQ,292.0,WD,1969,143.0,0,NA,MnPrv,299.0,HdBoard,Stone,RL,0.0,3,663.0,689.0,TA,1,Y,Norm,0.0,CBlock,TA,NA,TA,Corner,4,1,663.0,1,TA,0,0.0,2010,Y,0.0,1352.0,158000.0,2Story,Pave,7,Sawyer,NA,36.0,9.144627828610801,6.4967749901858625,7.20934025660291,11.970350312009105,41,41,0,0
Norm,TA,7,Lvl,GasA,0.0,Reg,1,RFn,2544.0,No,SBrkr,Typ,Pave,Gtl,0,0.0,Detchd,2005,160,TwnhsI,TA,ALQ,MetalSd,98,533212020,CompShg,5,0.0,0.0,Gd,Gd,368.0,Gable,AllPub,GLQ,190.0,WD,2004,0.0,1,NA,NA,480.0,MetalSd,None,FV,0.0,2,600.0,600.0,TA,1,Y,Norm,42.0,PConc,Gd,NA,TA,Inside,2,2,600.0,2,Ex,0,0.0,2010,Y,0.0,1200.0,149500.0,2Story,Pave,4,Somerst,NA,172.0,7.841492924460013,6.396929655216146,7.090076835776092,11.915051671812877,6,5,1,1
Norm,TA,5,Lvl,GasA,160.0,Reg,1,Unf,9888.0,No,FuseA,Typ,NA,Gtl,0,0.0,Attchd,1975,20,1Fam,Gd,Unf,MetalSd,2565,534479300,CompShg,6,0.0,0.0,TA,TA,486.0,Gable,AllPub,BLQ,450.0,WD,1954,0.0,0,NA,MnPrv,240.0,MetalSd,None,RL,0.0,3,936.0,0.0,TA,0,Y,Norm,0.0,CBlock,TA,NA,TA,Inside,2,1,936.0,1,TA,0,0.0,2006,Y,0.0,936.0,121000.0,1Story,Pave,5,Names,NA,0.0,9.199077179697472,6.841615476477592,6.841615476477592,11.703545824578878,52,31,0,0
Norm,TA,6,Lvl,GasA,0.0,Reg,1,Fin,7942.0,No,FuseF,Typ,NA,Gtl,0,0.0,Attchd,1953,20,1Fam,TA,ALQ,Wd Sdng,1934,535304170,CompShg,7,0.0,0.0,TA,TA,85.0,Hip,AllPub,Rec,0.0,WD,1953,0.0,0,NA,MnPrv,293.0,Wd Sdng,None,RL,0.0,6,1040.0,0.0,TA,0,Y,Norm,955.0,CBlock,TA,NA,TA,Inside,3,1,1040.0,1,TA,1,0.0,2007,Y,0.0,1040.0,136000.0,1Story,Pave,6,Names,NA,0.0,8.979920411691197,6.946975992135418,6.946975992135418,11.820410164718188,54,54,0,0
Norm,TA,6,Lvl,GasA,0.0,IR2,1,Fin,15038.0,No,SBrkr,Typ,NA,Gtl,1,168.0,Attchd,1996,60,1Fam,TA,Unf,HdBoard,997,527107010,CompShg,5,0.0,0.0,TA,TA,138.0,Gable,AllPub,Rec,778.0,WD,1996,0.0,0,NA,NA,386.0,HdBoard,None,RL,0.0,11,916.0,720.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,Corner,3,2,916.0,2,Gd,0,0.0,2008,Y,0.0,1636.0,173000.0,2Story,Pave,7,Gilbert,TA,84.0,9.618335609937972,6.82001636467413,7.400009517162692,12.061046873479915,12,12,0,0
Norm,TA,8,Lvl,GasA,0.0,IR1,1,Fin,11764.0,No,SBrkr,Typ,NA,Gtl,1,132.0,Attchd,2007,60,1Fam,TA,Unf,VinylSd,64,528382020,CompShg,7,0.0,0.0,Gd,Gd,524.0,Gable,AllPub,GLQ,628.0,WD,1999,348.0,0,NA,NA,671.0,VinylSd,BrkFace,RL,0.0,4,1164.0,1106.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,CulDSac,4,2,1152.0,3,Ex,0,0.0,2010,Y,0.0,2270.0,290000.0,2Story,Pave,9,NoRidge,Gd,57.0,9.372799299673886,7.059617628291383,7.727535110475448,12.577636201962656,11,3,0,1
Norm,TA,8,Lvl,GasA,0.0,Reg,1,Fin,9000.0,Av,SBrkr,Typ,NA,Gtl,1,208.0,BuiltIn,2007,60,1Fam,TA,Unf,CemntBd,1799,528458130,CompShg,5,0.0,0.0,Gd,Ex,64.0,Gable,AllPub,GLQ,1120.0,New,2007,0.0,0,NA,NA,550.0,CmentBd,None,FV,0.0,8,1184.0,1426.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,4,2,1184.0,2,Ex,0,0.0,2007,Y,0.0,2610.0,303477.0,2Story,Pave,11,Somerst,Gd,364.0,9.104979856318357,7.076653815443951,7.867105500316739,12.623061104072981,0,0,1,1
Norm,TA,7,Low,GasA,0.0,IR1,1,RFn,20062.0,Gd,SBrkr,Typ,NA,Mod,2,496.0,Attchd,2001,20,1Fam,Gd,Unf,Wd Sdng,230,905109170,CompShg,7,0.0,0.0,Gd,TA,1092.0,Hip,AllPub,ALQ,328.0,WD,1977,0.0,1,NA,NA,690.0,Wd Sdng,None,RL,0.0,4,1483.0,0.0,TA,1,Y,Norm,0.0,CBlock,Gd,NA,TA,Inside,1,1,1420.0,2,Gd,0,0.0,2010,Y,0.0,1483.0,270000.0,1Story,Pave,4,ClearCr,TA,0.0,9.90658275744343,7.301822342137932,7.301822342137932,12.506177237980511,33,9,0,1
Norm,Fa,5,Lvl,GasA,236.0,Reg,1,Unf,7308.0,No,FuseA,Typ,NA,Gtl,1,0.0,Detchd,1950,50,1Fam,Fa,Unf,WdShing,1295,902109160,CompShg,5,0.0,0.0,Fa,Ex,360.0,Gable,AllPub,Rec,576.0,WD,1920,0.0,0,NA,NA,225.0,Wd Shng,None,RM,0.0,6,960.0,780.0,Fa,0,N,Artery,0.0,BrkTil,TA,NA,TA,Corner,2,1,936.0,1,Gd,0,0.0,2008,N,0.0,1740.0,122250.0,1.5Fin,Pave,6,OldTown,Gd,0.0,8.896724917497897,6.866933284461882,7.461640392208575,11.713823407337118,88,58,0,0
Norm,TA,5,Lvl,GasA,0.0,Reg,1,Unf,8750.0,No,FuseA,Typ,NA,Gtl,0,280.0,Attchd,1955,20,1Fam,TA,LwQ,AsbShng,638,535178120,CompShg,5,0.0,0.0,TA,Gd,172.0,Gable,AllPub,Rec,727.0,WD,1955,0.0,0,NA,GdWo,350.0,AsbShng,None,RL,0.0,7,1382.0,0.0,TA,0,Y,Norm,483.0,CBlock,TA,NA,TA,Inside,3,1,1382.0,1,Gd,1,0.0,2009,Y,0.0,1382.0,153000.0,1Story,Pave,6,Names,NA,0.0,9.07680897935166,7.231287004327616,7.231287004327616,11.938193200374572,54,54,0,0
Norm,NA,5,Lvl,GasA,0.0,Reg,1,NA,8402.0,No,SBrkr,Typ,NA,Gtl,0,0.0,NA,2007,20,1Fam,TA,Unf,VinylSd,2278,923202134,CompShg,5,0.0,0.0,TA,TA,206.0,Gable,AllPub,ALQ,914.0,New,2007,0.0,0,NA,NA,0.0,VinylSd,None,RL,0.0,12,1120.0,0.0,NA,0,Y,Feedr,0.0,PConc,Gd,NA,TA,Inside,3,1,1120.0,0,Ex,0,0.0,2007,Y,0.0,1120.0,147000.0,1Story,Pave,6,Mitchel,NA,30.0,9.036225051729327,7.02108396428914,7.02108396428914,11.898187865760873,0,0,1,1
Norm,TA,7,Lvl,GasA,0.0,Reg,1,Unf,4000.0,No,SBrkr,Typ,NA,Gtl,1,0.0,Detchd,1995,70,1Fam,TA,Unf,Wd Sdng,2202,909252150,CompShg,8,0.0,0.0,TA,TA,246.0,Gable,AllPub,GLQ,285.0,WD,1930,0.0,1,NA,MnPrv,216.0,Wd Sdng,None,RL,0.0,6,567.0,531.0,TA,0,Y,Norm,0.0,BrkTil,Gd,NA,TA,Inside,2,1,531.0,1,TA,0,0.0,2007,Y,0.0,1098.0,148500.0,2Story,Pave,5,Crawfor,Gd,0.0,8.294049640102028,6.340359303727752,7.001245622069476,11.908340237224891,77,12,0,0
Norm,TA,7,Lvl,GasA,0.0,Reg,1,Unf,3363.0,No,SBrkr,Maj1,NA,Gtl,0,0.0,Detchd,2004,160,TwnhsE,TA,Unf,VinylSd,2833,908188150,CompShg,5,0.0,0.0,Gd,Gd,0.0,Gable,AllPub,Unf,976.0,WD,2004,117.0,0,NA,NA,380.0,VinylSd,Stone,RM,0.0,4,976.0,732.0,TA,0,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,3,2,976.0,2,Ex,0,0.0,2006,Y,0.0,1708.0,130000.0,2Story,Pave,7,Edwards,NA,40.0,8.12058871174027,6.883462586413092,7.443078374348516,11.77528972943772,2,2,1,1
Norm,TA,9,HLS,GasA,0.0,IR1,1,Fin,13615.0,Gd,SBrkr,Typ,NA,Mod,1,158.0,Attchd,2006,20,1Fam,TA,Unf,MetalSd,1707,528150040,CompShg,5,0.0,0.0,Ex,Ex,0.0,Hip,AllPub,Unf,1802.0,WD,2006,510.0,0,NA,NA,843.0,MetalSd,Stone,RL,0.0,6,1802.0,0.0,TA,1,Y,Norm,0.0,PConc,Ex,NA,TA,Corner,3,2,1802.0,3,Ex,0,0.0,2007,Y,0.0,1802.0,372000.0,1Story,Pave,7,NridgHt,Gd,105.0,9.51892740510786,7.496652438168283,7.496652438168283,12.826649133255284,1,1,1,1
Norm,TA,7,Lvl,GasA,0.0,Reg,1,Fin,3013.0,Gd,SBrkr,Typ,NA,Gtl,1,142.0,Attchd,2005,120,TwnhsE,TA,Unf,VinylSd,2428,528228565,CompShg,5,0.0,0.0,Gd,Gd,16.0,Gable,AllPub,GLQ,1346.0,WD,2005,145.0,0,NA,NA,440.0,VinylSd,BrkFace,RL,0.0,4,1506.0,0.0,TA,0,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,2,2,1362.0,2,Ex,0,0.0,2006,Y,0.0,1506.0,213490.0,1Story,Pave,6,Blmngtn,Gd,20.0,8.0106915391303,7.317212408359839,7.317212408359839,12.27134527214637,1,1,1,1
Norm,TA,7,Lvl,GasA,0.0,IR2,1,RFn,17485.0,Gd,SBrkr,Typ,NA,Gtl,2,0.0,Attchd,2010,20,1Fam,TA,Unf,VinylSd,242,905453080,CompShg,5,0.0,0.0,Gd,Gd,1346.0,Gable,AllPub,GLQ,162.0,Con,2009,96.0,1,NA,NA,572.0,VinylSd,Stone,RL,0.0,1,1508.0,0.0,TA,0,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,1,1,1508.0,2,Ex,0,0.0,2010,Y,0.0,1508.0,308030.0,1Story,Pave,5,Edwards,TA,0.0,9.769098649497476,7.318539548567902,7.318539548567902,12.637952459809789,1,0,1,1
Norm,TA,7,Lvl,GasA,192.0,IR2,1,Fin,23730.0,Mn,SBrkr,Typ,NA,Gtl,0,0.0,Attchd,1997,20,1Fam,TA,Unf,MetalSd,1564,914453045,CompShg,5,0.0,0.0,Gd,Gd,700.0,Gable,AllPub,GLQ,1140.0,WD,1996,668.0,1,NA,NA,786.0,MetalSd,BrkFace,RL,0.0,9,2032.0,0.0,TA,0,Y,Norm,0.0,PConc,Ex,NA,TA,Inside,3,3,1840.0,3,Ex,0,0.0,2008,Y,0.0,2032.0,300000.0,1Story,Pave,7,Mitchel,NA,46.0,10.074495349429808,7.616775808698373,7.616775808698373,12.611537753638338,12,11,0,0
Norm,TA,6,Lvl,GasA,192.0,Reg,1,Fin,8910.0,Mn,SBrkr,Typ,NA,Gtl,1,0.0,BuiltIn,1959,20,1Fam,TA,Unf,BrkFace,2613,535403150,CompShg,6,0.0,0.0,TA,TA,655.0,Hip,AllPub,ALQ,0.0,WD,1959,0.0,0,NA,NA,539.0,BrkFace,None,RL,0.0,7,1194.0,0.0,TA,0,Y,Norm,0.0,CBlock,TA,NA,TA,Corner,3,1,655.0,2,Ex,1,0.0,2006,Y,0.0,1194.0,159500.0,1Story,Pave,6,Names,Fa,0.0,9.094929520464856,7.085064293952548,7.085064293952548,11.979799201207037,47,47,0,0
Norm,TA,7,Lvl,GasA,0.0,Reg,1,Unf,2522.0,No,SBrkr,Maj1,NA,Gtl,0,0.0,Detchd,2004,160,TwnhsI,TA,Unf,VinylSd,2832,908188140,CompShg,5,0.0,0.0,Gd,Gd,0.0,Gable,AllPub,Unf,970.0,WD,2004,50.0,0,NA,NA,380.0,VinylSd,Stone,RM,0.0,4,970.0,739.0,TA,0,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,3,2,970.0,2,Ex,0,0.0,2006,Y,0.0,1709.0,137500.0,2Story,Pave,7,Edwards,NA,40.0,7.8328075165248645,6.877296071497429,7.443663683115591,11.831379196088763,2,2,1,1
Norm,TA,7,Lvl,GasA,0.0,Reg,1,RFn,8688.0,Av,SBrkr,Typ,NA,Gtl,0,208.0,Attchd,2005,20,1Fam,TA,Unf,VinylSd,2459,528439030,CompShg,5,0.0,0.0,Gd,Gd,0.0,Gable,AllPub,Unf,1616.0,WD,2005,228.0,0,NA,NA,834.0,VinylSd,BrkFace,RL,0.0,4,1616.0,0.0,TA,0,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,3,2,1616.0,3,Ex,0,0.0,2006,Y,0.0,1616.0,232000.0,1Story,Pave,7,Somerst,NA,59.0,9.069698042173716,7.38770923908104,7.38770923908104,12.354492650648448,1,1,1,1
Norm,TA,6,Lvl,GasA,84.0,IR1,1,Unf,6291.0,No,SBrkr,Typ,NA,Gtl,0,0.0,Detchd,1950,30,1Fam,Gd,Unf,Stucco,1360,903452025,CompShg,6,0.0,0.0,Gd,TA,0.0,Gable,AllPub,Unf,768.0,WD,1930,0.0,0,NA,NA,440.0,Wd Shng,None,RM,0.0,7,768.0,0.0,TA,0,Y,RRNe,0.0,BrkTil,TA,NA,TA,Inside,1,1,768.0,2,TA,0,0.0,2008,N,0.0,768.0,93850.0,1Story,Grvl,4,IDOTRR,NA,0.0,8.74687531957003,6.643789733147672,6.643789733147672,11.449453042014655,78,58,0,0
Norm,Fa,5,Lvl,GasA,116.0,Reg,1,Unf,17529.0,No,FuseF,Mod,NA,Gtl,1,0.0,Detchd,1950,30,1Fam,TA,Unf,BrkFace,2723,905200380,CompShg,5,0.0,0.0,TA,Fa,0.0,Gable,AllPub,Unf,872.0,WD,1924,65.0,0,NA,NA,322.0,Wd Sdng,Stone,RL,0.0,4,872.0,0.0,Fa,0,N,Norm,0.0,BrkTil,TA,NA,TA,Inside,2,1,872.0,1,Fa,0,0.0,2006,N,0.0,872.0,105000.0,1Story,Pave,5,Sawyer,Gd,0.0,9.771611931222546,6.77078942390898,6.77078942390898,11.56171562913966,82,56,0,0
RRNn,TA,4,Lvl,GasA,87.0,IR1,1,Unf,6324.0,No,SBrkr,Typ,NA,Gtl,0,49.0,Detchd,1950,30,1Fam,TA,Unf,MetalSd,1350,903235100,CompShg,6,0.0,0.0,TA,Fa,0.0,Gable,AllPub,Unf,520.0,WD,1927,0.0,0,NA,NA,240.0,MetalSd,None,RM,0.0,5,520.0,0.0,Fa,0,N,Feedr,0.0,BrkTil,TA,NA,TA,Inside,1,1,520.0,1,Fa,0,0.0,2008,Y,0.0,520.0,68500.0,1Story,Pave,4,BrkSide,NA,0.0,8.752107198329362,6.253828811575473,6.253828811575473,11.134589024250317,81,58,0,0
Norm,TA,5,Lvl,GasA,0.0,Reg,2,Unf,11600.0,No,FuseA,Typ,NA,Gtl,0,0.0,Detchd,1960,90,Duplx,TA,Unf,MetalSd,136,535106190,CompShg,5,0.0,0.0,TA,TA,443.0,Gable,AllPub,Rec,662.0,WD,1960,361.0,0,NA,NA,480.0,MetalSd,BrkFace,RL,0.0,1,1105.0,1169.0,TA,0,Y,Feedr,0.0,CBlock,TA,NA,TA,Corner,5,2,1105.0,2,TA,0,0.0,2010,Y,0.0,2274.0,154300.0,2Story,Pave,12,Names,NA,0.0,9.358760377094455,7.007600613951853,7.729295674310482,11.946654038351252,50,50,0,0
Norm,NA,5,Lvl,GasA,0.0,Reg,1,NA,7288.0,No,SBrkr,Typ,NA,Gtl,0,0.0,NA,2003,50,1Fam,Gd,Unf,VinylSd,2235,910201050,CompShg,7,0.0,0.0,Gd,TA,0.0,Gable,AllPub,Unf,936.0,WD,1925,0.0,0,NA,NA,0.0,VinylSd,None,RM,176.0,9,936.0,665.0,NA,0,Y,Artery,0.0,BrkTil,TA,NA,Po,Inside,3,2,936.0,0,Ex,0,0.0,2007,N,0.0,1601.0,129850.0,1.5Fin,Pave,6,IDOTRR,NA,0.0,8.893984438939794,6.841615476477592,7.3783837129967145,11.774135217090894,82,4,0,1
