Yr Sold,Garage Cond,SalePrice,2nd Flr SF,Exter Qual,Condition 2,Pool QC,Paved Drive,Half Bath,Exter Cond,Functional,Full Bath,MS SubClass,Electrical,Mas Vnr Type,Land Contour,Kitchen Qual,1st Flr SF,Garage Qual,Mo Sold,MS Zoning,Heating,BsmtFin Type 1,BsmtFin SF 2,Roof Matl,Total Bsmt SF,Low Qual Fin SF,Sale Type,Wood Deck SF,TotRms AbvGrd,Screen Porch,Garage Type,Neighborhood,Land Slope,BsmtFin Type 2,Heating QC,Condition 1,Bldg Type,PID,Fireplaces,Pool Area,Fence,Mas Vnr Area,Lot Config,Enclosed Porch,Central Air,Gr Liv Area,Street,Alley,Garage Cars,House Style,Misc Val,Bsmt Half Bath,Fireplace Qu,Garage Finish,Overall Qual,Id,Lot Area,Utilities,Year Remod/Add,Garage Area,Foundation,Year Built,Open Porch SF,Misc Feature,BsmtFin SF 1,3Ssn Porch,Exterior 1st,Roof Style,Bsmt Cond,Exterior 2nd,Bsmt Qual,Overall Cond,Kitchen AbvGr,Bsmt Unf SF,Lot Shape,Bsmt Full Bath,Bedroom AbvGr,Bsmt Exposure,log-Lot Area,log-1st Flr SF,log-Gr Liv Area,log-SalePrice
2008,3.0,257076.0,890.0,3,Norm,0,Y,1,3,8,1,70,SBrkr,Stone,HLS,3,983.0,2,6,RL,GasA,2,0.0,CompShg,608.0,0.0,WD,0.0,9,0.0,Detchd,Crawfor,2,1,3,Norm,1Fam,909281110,2,0.0,NA,40.0,Inside,207.0,Y,1873.0,Pave,NA,2,2Story,0.0,0,4,Fin,8,1537,9670.0,4,1950,786.0,PConc,1935,0.0,NA,210.0,0.0,BrkFace,Gable,2,Stucco,3,6,1,398.0,2,0,4,1,9.17678358844734,6.890609120147166,7.5352967024440884,12.45712704000522
2009,3.0,117000.0,620.0,3,Norm,0,Y,0,3,6,2,50,SBrkr,None,Lvl,3,984.0,3,7,RL,GasA,2,420.0,CompShg,984.0,0.0,WD,0.0,6,0.0,Detchd,Edwards,1,4,5,Norm,1Fam,909101140,0,0.0,NA,0.0,Inside,0.0,Y,1604.0,Pave,Grvl,2,1.5Fin,0.0,0,0,Unf,5,905,10998.0,4,1960,660.0,CBlock,1941,68.0,NA,408.0,0.0,Wd Sdng,Gable,3,Wd Sdng,3,5,1,156.0,1,0,3,1,9.30546871706776,6.891625897052253,7.38025578842646,11.669929213779893
2008,3.0,149000.0,651.0,3,Norm,0,P,1,2,8,1,70,SBrkr,None,HLS,3,851.0,3,2,RL,GasA,1,0.0,CompShg,776.0,0.0,WD,0.0,6,0.0,Attchd,Crawfor,2,1,3,Norm,1Fam,909275050,1,0.0,MnPrv,0.0,Inside,112.0,Y,1502.0,Pave,NA,1,2Story,0.0,0,4,RFn,7,1532,7200.0,4,2000,270.0,BrkTil,1931,0.0,NA,0.0,0.0,Stucco,Gable,3,Wd Shng,4,6,1,776.0,1,0,3,1,8.881836305004146,6.7464121285733745,7.31455283232408,11.911701584927597
2010,3.0,128000.0,0.0,3,Norm,0,Y,0,3,8,1,20,SBrkr,Stone,Lvl,3,1063.0,3,2,RL,GasA,3,290.0,CompShg,1056.0,0.0,WD,0.0,6,0.0,Attchd,Names,1,2,3,Norm,1Fam,534475100,0,0.0,MnPrv,110.0,Inside,164.0,Y,1063.0,Pave,NA,1,1Story,0.0,0,0,RFn,5,132,9920.0,4,1954,280.0,CBlock,1954,0.0,NA,354.0,0.0,HdBoard,Gable,3,HdBoard,3,5,1,412.0,1,1,3,1,9.20230820027892,6.968850378341948,6.968850378341948,11.759785542901755
2008,3.0,155000.0,862.0,4,Norm,0,Y,1,3,8,2,160,SBrkr,Stone,Lvl,4,764.0,3,10,RL,GasA,1,0.0,CompShg,764.0,0.0,WD,0.0,6,0.0,BuiltIn,NridgHt,1,1,5,Norm,TwnhsI,528188090,0,0.0,NA,106.0,Inside,0.0,Y,1626.0,Pave,NA,2,2Story,0.0,0,0,RFn,7,1078,2448.0,4,2004,474.0,PConc,2003,27.0,NA,0.0,0.0,VinylSd,Gable,3,Wd Shng,4,5,1,764.0,1,0,2,1,7.803026643632217,6.638567789166521,7.3938782901077555,11.951180395901384
2006,3.0,166000.0,756.0,4,Norm,0,Y,1,3,8,2,160,SBrkr,BrkFace,Lvl,4,768.0,3,6,FV,GasA,6,0.0,CompShg,756.0,0.0,WD,0.0,4,0.0,Detchd,Somerst,1,1,5,Norm,TwnhsE,533221080,0,0.0,NA,513.0,Inside,0.0,Y,1524.0,Pave,NA,2,2Story,0.0,0,0,Unf,6,2511,2998.0,4,2000,440.0,PConc,2000,32.0,NA,353.0,0.0,MetalSd,Gable,3,MetalSd,4,5,1,403.0,1,0,2,1,8.005700678662542,6.643789733147672,7.329093736246592,12.01974306733868
2009,3.0,135000.0,653.0,3,Norm,0,Y,0,3,6,2,50,SBrkr,None,Lvl,4,1328.0,3,12,RL,GasA,4,0.0,CompShg,1122.0,0.0,WD,431.0,7,0.0,Detchd,SWISU,1,1,3,Norm,1Fam,909250220,2,0.0,MnPrv,0.0,Inside,0.0,Y,1981.0,Pave,NA,2,1.5Fin,0.0,0,3,Unf,4,912,7804.0,4,1950,576.0,BrkTil,1928,44.0,NA,622.0,0.0,WdShing,Gable,3,Plywood,3,3,1,500.0,1,1,4,1,8.962391701743002,7.191429330036379,7.591357046698551,11.813030057420567
2006,3.0,250000.0,1392.0,3,Norm,2,Y,1,3,8,3,60,SBrkr,BrkFace,Lvl,4,1392.0,3,7,RL,GasA,4,469.0,CompShg,1392.0,0.0,WD,0.0,12,440.0,Attchd,NWAmes,1,2,3,RRAn,1Fam,527356020,2,519.0,MnPrv,184.0,Inside,0.0,Y,2784.0,Pave,NA,2,2Story,2000.0,0,3,RFn,7,2351,16692.0,4,1978,564.0,CBlock,1978,112.0,TenC,790.0,0.0,Plywood,Gable,3,Plywood,4,5,1,133.0,2,1,5,1,9.722684841711443,7.238496840894365,7.931644021454311,12.429216196844383
2010,-1.0,76000.0,546.0,3,Norm,0,Y,1,3,8,1,160,SBrkr,None,Lvl,3,546.0,0,3,RM,GasA,6,0.0,CompShg,546.0,0.0,WD,200.0,5,0.0,NA,MeadowV,1,1,5,Norm,TwnhsI,923226250,0,0.0,NA,0.0,Inside,0.0,Y,1092.0,Pave,NA,0,2Story,0.0,0,0,NA,4,330,1476.0,4,1970,0.0,CBlock,1970,26.0,NA,176.0,0.0,CemntBd,Gable,3,CmentBd,3,7,1,370.0,1,0,3,1,7.297091005160418,6.302618975744905,6.9957661563048505,11.238488619268468
2006,3.0,155000.0,0.0,3,Norm,0,Y,1,3,8,1,20,SBrkr,BrkFace,Lvl,4,1575.0,3,6,RL,GasA,1,0.0,CompShg,216.0,0.0,WD,0.0,5,0.0,Attchd,Names,1,1,3,Norm,1Fam,535305120,1,0.0,NA,522.0,Corner,0.0,Y,1575.0,Pave,NA,2,1Story,0.0,0,4,Unf,6,2586,10170.0,4,1951,400.0,CBlock,1951,0.0,NA,0.0,0.0,Wd Sdng,Hip,3,Wd Sdng,3,6,1,216.0,1,0,2,1,9.227197489042606,7.362010551259734,7.362010551259734,11.951180395901384
2010,3.0,158000.0,689.0,3,Norm,0,Y,1,3,8,1,60,SBrkr,Stone,Lvl,3,663.0,3,3,RL,GasA,5,0.0,CompShg,663.0,0.0,WD,379.0,7,0.0,Attchd,Sawyer,1,1,3,Norm,1Fam,905106140,0,0.0,MnPrv,143.0,Corner,0.0,Y,1352.0,Pave,NA,1,2Story,0.0,0,0,Fin,6,224,9364.0,4,1969,299.0,CBlock,1969,36.0,NA,371.0,0.0,HdBoard,Gable,3,HdBoard,3,7,1,292.0,1,0,4,1,9.144627828610801,6.4967749901858625,7.20934025660291,11.970350312009105
2010,3.0,149500.0,600.0,4,Norm,0,Y,1,3,8,2,160,SBrkr,None,Lvl,4,600.0,3,2,FV,GasA,6,42.0,CompShg,600.0,0.0,WD,0.0,4,0.0,Detchd,Somerst,1,5,5,Norm,TwnhsI,533212020,0,0.0,NA,0.0,Inside,0.0,Y,1200.0,Pave,Pave,2,2Story,0.0,0,0,RFn,7,98,2544.0,4,2005,480.0,PConc,2004,172.0,NA,368.0,0.0,MetalSd,Gable,3,MetalSd,4,5,1,190.0,1,1,2,1,7.841492924460013,6.396929655216146,7.090076835776092,11.915051671812877
2006,3.0,121000.0,0.0,3,Norm,0,Y,0,4,8,1,20,FuseA,None,Lvl,3,936.0,3,3,RL,GasA,4,0.0,CompShg,936.0,0.0,WD,0.0,5,0.0,Attchd,Names,1,1,3,Norm,1Fam,534479300,0,0.0,MnPrv,0.0,Inside,160.0,Y,936.0,Pave,NA,1,1Story,0.0,0,0,Unf,5,2565,9888.0,4,1975,240.0,CBlock,1954,0.0,NA,486.0,0.0,MetalSd,Gable,3,MetalSd,3,6,1,450.0,1,0,2,1,9.199077179697472,6.841615476477592,6.841615476477592,11.703545824578878
2007,3.0,136000.0,0.0,3,Norm,0,Y,0,3,8,1,20,FuseF,None,Lvl,3,1040.0,3,6,RL,GasA,3,955.0,CompShg,1040.0,0.0,WD,0.0,6,0.0,Attchd,Names,1,5,3,Norm,1Fam,535304170,0,0.0,MnPrv,0.0,Inside,0.0,Y,1040.0,Pave,NA,1,1Story,0.0,1,0,Fin,6,1934,7942.0,4,1953,293.0,CBlock,1953,0.0,NA,85.0,0.0,Wd Sdng,Hip,3,Wd Sdng,3,7,1,0.0,1,0,3,1,8.979920411691197,6.946975992135418,6.946975992135418,11.820410164718188
2008,3.0,173000.0,720.0,3,Norm,0,Y,1,3,8,2,60,SBrkr,None,Lvl,3,916.0,3,11,RL,GasA,3,0.0,CompShg,916.0,0.0,WD,168.0,7,0.0,Attchd,Gilbert,1,1,4,Norm,1Fam,527107010,1,0.0,NA,0.0,Corner,0.0,Y,1636.0,Pave,NA,2,2Story,0.0,0,3,Fin,6,997,15038.0,4,1996,386.0,PConc,1996,84.0,NA,138.0,0.0,HdBoard,Gable,3,HdBoard,4,5,1,778.0,3,0,3,1,9.618335609937972,6.82001636467413,7.400009517162692,12.061046873479915
2010,3.0,290000.0,1106.0,4,Norm,0,Y,1,3,8,2,60,SBrkr,BrkFace,Lvl,4,1164.0,3,4,RL,GasA,6,0.0,CompShg,1152.0,0.0,WD,132.0,9,0.0,Attchd,NoRidge,1,1,5,Norm,1Fam,528382020,1,0.0,NA,348.0,CulDSac,0.0,Y,2270.0,Pave,NA,3,2Story,0.0,0,4,Fin,8,64,11764.0,4,2007,671.0,PConc,1999,57.0,NA,524.0,0.0,VinylSd,Gable,3,VinylSd,4,7,1,628.0,2,0,4,1,9.372799299673886,7.059617628291383,7.727535110475448,12.577636201962656
2007,3.0,303477.0,1426.0,4,Norm,0,Y,1,3,8,2,60,SBrkr,None,Lvl,5,1184.0,3,8,FV,GasA,6,0.0,CompShg,1184.0,0.0,New,208.0,11,0.0,BuiltIn,Somerst,1,1,5,Norm,1Fam,528458130,1,0.0,NA,0.0,Inside,0.0,Y,2610.0,Pave,NA,2,2Story,0.0,0,4,Fin,8,1799,9000.0,4,2007,550.0,PConc,2007,364.0,NA,64.0,0.0,CemntBd,Gable,3,CmentBd,4,5,1,1120.0,1,0,4,3,9.104979856318357,7.076653815443951,7.867105500316739,12.623061104072981
2010,3.0,270000.0,0.0,4,Norm,0,Y,1,4,8,1,20,SBrkr,None,Low,3,1483.0,3,4,RL,GasA,5,0.0,CompShg,1420.0,0.0,WD,496.0,4,0.0,Attchd,ClearCr,2,1,4,Norm,1Fam,905109170,2,0.0,NA,0.0,Inside,0.0,Y,1483.0,Pave,NA,2,1Story,0.0,0,3,RFn,7,230,20062.0,4,2001,690.0,CBlock,1977,0.0,NA,1092.0,0.0,Wd Sdng,Hip,3,Wd Sdng,4,7,1,328.0,2,1,1,4,9.90658275744343,7.301822342137932,7.301822342137932,12.506177237980511
2008,2.0,122250.0,780.0,2,Norm,0,N,0,2,8,1,50,FuseA,None,Lvl,5,960.0,2,6,RM,GasA,3,0.0,CompShg,936.0,0.0,WD,0.0,6,0.0,Detchd,OldTown,1,1,4,Artery,1Fam,902109160,1,0.0,NA,0.0,Corner,236.0,N,1740.0,Pave,NA,1,1.5Fin,0.0,0,4,Unf,5,1295,7308.0,4,1950,225.0,BrkTil,1920,0.0,NA,360.0,0.0,WdShing,Gable,3,Wd Shng,3,5,1,576.0,1,0,2,1,8.896724917497897,6.866933284461882,7.461640392208575,11.713823407337118
2009,3.0,153000.0,0.0,3,Norm,0,Y,0,3,8,1,20,FuseA,None,Lvl,4,1382.0,3,7,RL,GasA,3,483.0,CompShg,1382.0,0.0,WD,280.0,6,0.0,Attchd,Names,1,2,4,Norm,1Fam,535178120,0,0.0,GdWo,0.0,Inside,0.0,Y,1382.0,Pave,NA,1,1Story,0.0,1,0,Unf,5,638,8750.0,4,1955,350.0,CBlock,1955,0.0,NA,172.0,0.0,AsbShng,Gable,3,AsbShng,3,5,1,727.0,1,0,3,1,9.07680897935166,7.231287004327616,7.231287004327616,11.938193200374572
2007,-1.0,147000.0,0.0,3,Norm,0,Y,0,3,8,1,20,SBrkr,None,Lvl,3,1120.0,0,12,RL,GasA,5,0.0,CompShg,1120.0,0.0,New,0.0,6,0.0,NA,Mitchel,1,1,5,Feedr,1Fam,923202134,0,0.0,NA,0.0,Inside,0.0,Y,1120.0,Pave,NA,0,1Story,0.0,0,0,NA,5,2278,8402.0,4,2007,0.0,PConc,2007,30.0,NA,206.0,0.0,VinylSd,Gable,3,VinylSd,4,5,1,914.0,1,0,3,1,9.036225051729327,7.02108396428914,7.02108396428914,11.898187865760873
2007,3.0,148500.0,531.0,3,Norm,0,Y,0,3,8,1,70,SBrkr,None,Lvl,3,567.0,3,6,RL,GasA,6,0.0,CompShg,531.0,0.0,WD,0.0,5,0.0,Detchd,Crawfor,1,1,3,Norm,1Fam,909252150,1,0.0,MnPrv,0.0,Inside,0.0,Y,1098.0,Pave,NA,1,2Story,0.0,0,4,Unf,7,2202,4000.0,4,1995,216.0,BrkTil,1930,0.0,NA,246.0,0.0,Wd Sdng,Gable,3,Wd Sdng,4,8,1,285.0,1,1,2,1,8.294049640102028,6.340359303727752,7.001245622069476,11.908340237224891
2006,3.0,130000.0,732.0,4,Norm,0,Y,0,3,4,2,160,SBrkr,Stone,Lvl,4,976.0,3,4,RM,GasA,1,0.0,CompShg,976.0,0.0,WD,0.0,7,0.0,Detchd,Edwards,1,1,5,Norm,TwnhsE,908188150,0,0.0,NA,117.0,Inside,0.0,Y,1708.0,Pave,NA,2,2Story,0.0,0,0,Unf,7,2833,3363.0,4,2004,380.0,PConc,2004,40.0,NA,0.0,0.0,VinylSd,Gable,3,VinylSd,4,5,1,976.0,1,0,3,1,8.12058871174027,6.883462586413092,7.443078374348516,11.77528972943772
2007,3.0,372000.0,0.0,5,Norm,0,Y,1,3,8,2,20,SBrkr,Stone,HLS,5,1802.0,3,6,RL,GasA,1,0.0,CompShg,1802.0,0.0,WD,158.0,7,0.0,Attchd,NridgHt,2,1,5,Norm,1Fam,528150040,1,0.0,NA,510.0,Corner,0.0,Y,1802.0,Pave,NA,3,1Story,0.0,0,4,Fin,9,1707,13615.0,4,2006,843.0,PConc,2006,105.0,NA,0.0,0.0,MetalSd,Hip,3,MetalSd,5,5,1,1802.0,2,0,3,4,9.51892740510786,7.496652438168283,7.496652438168283,12.826649133255284
2006,3.0,213490.0,0.0,4,Norm,0,Y,0,3,8,2,120,SBrkr,BrkFace,Lvl,4,1506.0,3,4,RL,GasA,6,0.0,CompShg,1362.0,0.0,WD,142.0,6,0.0,Attchd,Blmngtn,1,1,5,Norm,TwnhsE,528228565,1,0.0,NA,145.0,Inside,0.0,Y,1506.0,Pave,NA,2,1Story,0.0,0,4,Fin,7,2428,3013.0,4,2005,440.0,PConc,2005,20.0,NA,16.0,0.0,VinylSd,Gable,3,VinylSd,4,5,1,1346.0,1,0,2,4,8.0106915391303,7.317212408359839,7.317212408359839,12.27134527214637
2010,3.0,308030.0,0.0,4,Norm,0,Y,0,3,8,1,20,SBrkr,Stone,Lvl,4,1508.0,3,1,RL,GasA,6,0.0,CompShg,1508.0,0.0,Con,0.0,5,0.0,Attchd,Edwards,1,1,5,Norm,1Fam,905453080,2,0.0,NA,96.0,Inside,0.0,Y,1508.0,Pave,NA,2,1Story,0.0,0,3,RFn,7,242,17485.0,4,2010,572.0,PConc,2009,0.0,NA,1346.0,0.0,VinylSd,Gable,3,VinylSd,4,5,1,162.0,3,1,1,4,9.769098649497476,7.318539548567902,7.318539548567902,12.637952459809789
2008,3.0,300000.0,0.0,4,Norm,0,Y,0,3,8,3,20,SBrkr,BrkFace,Lvl,4,2032.0,3,9,RL,GasA,6,0.0,CompShg,1840.0,0.0,WD,0.0,7,0.0,Attchd,Mitchel,1,1,5,Norm,1Fam,914453045,0,0.0,NA,668.0,Inside,192.0,Y,2032.0,Pave,NA,3,1Story,0.0,0,0,Fin,7,1564,23730.0,4,1997,786.0,PConc,1996,46.0,NA,700.0,0.0,MetalSd,Gable,3,MetalSd,5,5,1,1140.0,3,1,3,2,10.074495349429808,7.616775808698373,7.616775808698373,12.611537753638338
2006,3.0,159500.0,0.0,3,Norm,0,Y,0,3,8,1,20,SBrkr,None,Lvl,3,1194.0,3,7,RL,GasA,5,0.0,CompShg,655.0,0.0,WD,0.0,6,0.0,BuiltIn,Names,1,1,5,Norm,1Fam,535403150,1,0.0,NA,0.0,Corner,192.0,Y,1194.0,Pave,NA,2,1Story,0.0,1,2,Fin,6,2613,8910.0,4,1959,539.0,CBlock,1959,0.0,NA,655.0,0.0,BrkFace,Hip,3,BrkFace,3,6,1,0.0,1,0,3,2,9.094929520464856,7.085064293952548,7.085064293952548,11.979799201207037
2006,3.0,137500.0,739.0,4,Norm,0,Y,0,3,4,2,160,SBrkr,Stone,Lvl,4,970.0,3,4,RM,GasA,1,0.0,CompShg,970.0,0.0,WD,0.0,7,0.0,Detchd,Edwards,1,1,5,Norm,TwnhsI,908188140,0,0.0,NA,50.0,Inside,0.0,Y,1709.0,Pave,NA,2,2Story,0.0,0,0,Unf,7,2832,2522.0,4,2004,380.0,PConc,2004,40.0,NA,0.0,0.0,VinylSd,Gable,3,VinylSd,4,5,1,970.0,1,0,3,1,7.8328075165248645,6.877296071497429,7.443663683115591,11.831379196088763
2006,3.0,232000.0,0.0,4,Norm,0,Y,0,3,8,2,20,SBrkr,BrkFace,Lvl,4,1616.0,3,4,RL,GasA,1,0.0,CompShg,1616.0,0.0,WD,208.0,7,0.0,Attchd,Somerst,1,1,5,Norm,1Fam,528439030,0,0.0,NA,228.0,Inside,0.0,Y,1616.0,Pave,NA,3,1Story,0.0,0,0,RFn,7,2459,8688.0,4,2005,834.0,PConc,2005,59.0,NA,0.0,0.0,VinylSd,Gable,3,VinylSd,4,5,1,1616.0,1,0,3,3,9.069698042173716,7.38770923908104,7.38770923908104,12.354492650648448
2008,3.0,93850.0,0.0,4,Norm,0,N,0,4,8,1,30,SBrkr,None,Lvl,3,768.0,3,7,RM,GasA,1,0.0,CompShg,768.0,0.0,WD,0.0,4,0.0,Detchd,IDOTRR,1,1,3,RRNe,1Fam,903452025,0,0.0,NA,0.0,Inside,84.0,Y,768.0,Grvl,NA,2,1Story,0.0,0,0,Unf,6,1360,6291.0,4,1950,440.0,BrkTil,1930,0.0,NA,0.0,0.0,Stucco,Gable,3,Wd Shng,3,6,1,768.0,2,0,1,1,8.74687531957003,6.643789733147672,6.643789733147672,11.449453042014655
2006,2.0,105000.0,0.0,3,Norm,0,N,0,3,5,1,30,FuseF,Stone,Lvl,2,872.0,2,4,RL,GasA,1,0.0,CompShg,872.0,0.0,WD,0.0,5,0.0,Detchd,Sawyer,1,1,2,Norm,1Fam,905200380,1,0.0,NA,65.0,Inside,116.0,N,872.0,Pave,NA,1,1Story,0.0,0,4,Unf,5,2723,17529.0,4,1950,322.0,BrkTil,1924,0.0,NA,0.0,0.0,BrkFace,Gable,3,Wd Sdng,3,5,1,872.0,1,0,2,1,9.771611931222546,6.77078942390898,6.77078942390898,11.56171562913966
2008,3.0,68500.0,0.0,3,RRNn,0,Y,0,3,8,1,30,SBrkr,None,Lvl,2,520.0,2,5,RM,GasA,1,0.0,CompShg,520.0,0.0,WD,49.0,4,0.0,Detchd,BrkSide,1,1,2,Feedr,1Fam,903235100,0,0.0,NA,0.0,Inside,87.0,N,520.0,Pave,NA,1,1Story,0.0,0,0,Unf,4,1350,6324.0,4,1950,240.0,BrkTil,1927,0.0,NA,0.0,0.0,MetalSd,Gable,3,MetalSd,3,6,1,520.0,2,0,1,1,8.752107198329362,6.253828811575473,6.253828811575473,11.134589024250317
2010,3.0,154300.0,1169.0,3,Norm,0,Y,0,3,8,2,90,FuseA,BrkFace,Lvl,3,1105.0,3,1,RL,GasA,3,0.0,CompShg,1105.0,0.0,WD,0.0,12,0.0,Detchd,Names,1,1,3,Feedr,Duplx,535106190,0,0.0,NA,361.0,Corner,0.0,Y,2274.0,Pave,NA,2,2Story,0.0,0,0,Unf,5,136,11600.0,4,1960,480.0,CBlock,1960,0.0,NA,443.0,0.0,MetalSd,Gable,3,MetalSd,3,5,2,662.0,1,0,5,1,9.358760377094455,7.007600613951853,7.729295674310482,11.946654038351252
2007,-1.0,129850.0,665.0,4,Norm,0,N,0,4,8,2,50,SBrkr,None,Lvl,3,936.0,0,9,RM,GasA,1,0.0,CompShg,936.0,0.0,WD,0.0,6,0.0,NA,IDOTRR,1,1,5,Artery,1Fam,910201050,0,0.0,NA,0.0,Inside,0.0,Y,1601.0,Pave,NA,0,1.5Fin,0.0,0,0,NA,5,2235,7288.0,4,2003,0.0,BrkTil,1925,0.0,NA,0.0,176.0,VinylSd,Gable,1,VinylSd,3,7,1,936.0,1,0,3,1,8.893984438939794,6.841615476477592,7.3783837129967145,11.774135217090894
2007,2.0,114000.0,616.0,3,Norm,0,Y,0,3,8,1,70,SBrkr,None,Lvl,3,616.0,2,6,RM,GasA,4,0.0,CompShg,616.0,0.0,WD,280.0,6,0.0,Detchd,OldTown,1,1,5,Norm,1Fam,902301130,0,0.0,NA,0.0,Inside,143.0,Y,1232.0,Pave,Grvl,2,2Story,0.0,0,0,Unf,5,1993,4571.0,4,1950,480.0,BrkTil,1910,0.0,NA,168.0,0.0,MetalSd,Gable,3,MetalSd,3,7,1,448.0,1,0,3,1,8.427487278331744,6.423246963533519,7.116394144093465,11.643953727376633
2009,3.0,501837.0,0.0,5,Norm,0,Y,0,3,8,2,20,SBrkr,Stone,Lvl,5,2234.0,3,7,RL,GasA,6,0.0,CompShg,2216.0,0.0,New,0.0,9,0.0,Attchd,StoneBr,1,1,5,Norm,1Fam,527214050,1,0.0,NA,748.0,CulDSac,0.0,Y,2234.0,Pave,NA,3,1Story,0.0,0,4,Fin,9,367,17423.0,4,2009,1166.0,PConc,2008,60.0,NA,1904.0,0.0,VinylSd,Hip,3,VinylSd,5,5,1,312.0,2,1,1,1,9.765546451422905,7.711548979629146,7.711548979629146,13.1260306447518
2008,3.0,153900.0,540.0,3,Norm,0,Y,1,3,8,1,50,SBrkr,None,Lvl,3,876.0,3,6,RM,GasA,1,0.0,CompShg,876.0,0.0,WD,418.0,7,0.0,Detchd,OldTown,1,1,4,Artery,1Fam,902300215,1,0.0,NA,0.0,Inside,194.0,Y,1416.0,Pave,Grvl,3,1.5Fin,0.0,0,4,Unf,5,1309,12665.0,4,1950,720.0,BrkTil,1915,0.0,NA,0.0,0.0,Wd Sdng,Gable,3,Wd Sdng,3,8,1,876.0,2,0,4,2,9.446597562435775,6.775366090936392,7.255591274253665,11.94405831982697
2009,3.0,130000.0,0.0,3,Norm,0,Y,0,4,8,1,20,SBrkr,None,Lvl,3,864.0,3,7,RL,GasA,5,0.0,CompShg,864.0,0.0,WD,200.0,5,0.0,Detchd,Names,1,1,4,Norm,1Fam,527425110,0,0.0,GdWo,0.0,FR2,0.0,Y,864.0,Pave,NA,2,1Story,0.0,0,0,Unf,4,402,9000.0,4,2006,576.0,CBlock,1971,0.0,NA,240.0,0.0,VinylSd,Gable,3,VinylSd,3,7,1,624.0,1,0,3,1,9.104979856318357,6.761572768804055,6.761572768804055,11.77528972943772
2008,3.0,160500.0,0.0,3,Norm,0,Y,0,3,8,2,120,SBrkr,BrkFace,Lvl,3,1189.0,3,4,RM,GasA,6,0.0,CompShg,1189.0,0.0,WD,0.0,4,0.0,Attchd,Mitchel,1,1,5,Norm,TwnhsE,923203140,0,0.0,NA,197.0,FR2,0.0,Y,1189.0,Pave,NA,2,1Story,0.0,0,0,RFn,6,1592,4500.0,4,1997,392.0,PConc,1997,122.0,NA,864.0,0.0,VinylSd,Hip,3,VinylSd,5,5,1,325.0,1,1,2,1,8.411832675758411,7.080867896690782,7.080867896690782,11.986049221552207
2006,3.0,310090.0,0.0,5,Norm,0,Y,0,3,8,2,120,SBrkr,BrkFace,Lvl,4,1666.0,3,6,RL,GasA,6,0.0,CompShg,1666.0,0.0,New,228.0,6,0.0,Attchd,NridgHt,1,1,5,Norm,TwnhsE,528186110,1,0.0,NA,572.0,Inside,0.0,Y,1666.0,Pave,NA,2,1Story,0.0,0,4,RFn,9,2409,6373.0,4,2006,575.0,PConc,2006,75.0,NA,415.0,0.0,MetalSd,Hip,4,MetalSd,5,5,1,1251.0,1,1,2,1,8.759825595314295,7.418180822726788,7.418180822726788,12.644617856906528
2007,3.0,132000.0,0.0,3,Norm,0,Y,0,3,8,1,20,SBrkr,None,Lvl,3,928.0,3,6,RL,GasA,3,0.0,CompShg,928.0,0.0,WD,261.0,4,0.0,Attchd,Names,1,1,3,Norm,1Fam,535327200,0,0.0,NA,0.0,Inside,156.0,Y,928.0,Pave,NA,1,1Story,0.0,0,0,Unf,5,1940,13300.0,4,2000,252.0,CBlock,1956,0.0,NA,377.0,0.0,Wd Sdng,Hip,3,Wd Sdng,4,7,1,551.0,1,0,2,1,9.495519314209846,6.833031732786201,6.833031732786201,11.790557201568507
2009,3.0,163000.0,0.0,3,Norm,0,Y,0,3,8,2,20,SBrkr,BrkFace,Lvl,3,1336.0,3,8,RL,GasA,5,147.0,CompShg,1288.0,0.0,WD,312.0,6,0.0,Attchd,NWAmes,1,3,3,Feedr,1Fam,534129370,1,0.0,NA,128.0,Inside,0.0,Y,1336.0,Pave,NA,2,1Story,650.0,1,2,RFn,5,588,9600.0,4,1969,502.0,CBlock,1969,11.0,Shed,553.0,0.0,HdBoard,Gable,3,HdBoard,4,5,1,588.0,1,0,3,2,9.169518377455928,7.197435354096591,7.197435354096591,12.0015054797889
2010,3.0,155000.0,600.0,4,Norm,0,Y,1,3,8,2,160,SBrkr,BrkFace,Lvl,4,600.0,3,4,FV,GasA,6,0.0,CompShg,600.0,0.0,ConLD,0.0,4,0.0,Detchd,Somerst,1,1,5,Norm,TwnhsE,533210060,0,0.0,NA,120.0,Inside,0.0,Y,1200.0,Pave,Pave,2,2Story,0.0,0,0,RFn,7,96,3215.0,4,2004,480.0,PConc,2004,172.0,NA,280.0,0.0,MetalSd,Gable,3,MetalSd,4,5,1,320.0,1,0,2,3,8.07558263667172,6.396929655216146,7.090076835776092,11.951180395901384
2008,3.0,183000.0,0.0,3,Norm,0,Y,0,3,8,2,80,SBrkr,None,Lvl,3,1427.0,3,5,RL,GasA,6,0.0,CompShg,1427.0,0.0,WD,0.0,7,216.0,Attchd,NWAmes,1,1,4,Norm,1Fam,534127210,0,0.0,NA,0.0,Inside,0.0,Y,1427.0,Pave,NA,2,SLvl,0.0,1,0,RFn,6,1187,11104.0,4,1969,516.0,CBlock,1969,0.0,NA,828.0,0.0,MetalSd,Gable,3,MetalSd,3,6,1,599.0,2,0,4,3,9.315060682746585,7.2633296174768365,7.2633296174768365,12.117241431823558
