Condition 2,Garage Cond,Overall Qual,Land Contour,Heating,Enclosed Porch,Lot Shape,Kitchen AbvGr,Garage Finish,Lot Area,Bsmt Exposure,Electrical,Functional,Alley,Land Slope,Fireplaces,Wood Deck SF,Garage Type,Year Remod/Add,MS SubClass,Bldg Type,Exter Cond,BsmtFin Type 2,Exterior 1st,Id,PID,Roof Matl,Overall Cond,Low Qual Fin SF,Screen Porch,Exter Qual,Kitchen Qual,BsmtFin SF 1,Roof Style,Utilities,BsmtFin Type 1,Bsmt Unf SF,Sale Type,Year Built,Mas Vnr Area,Bsmt Full Bath,Misc Feature,Fence,Garage Area,Exterior 2nd,Mas Vnr Type,MS Zoning,3Ssn Porch,Mo Sold,1st Flr SF,2nd Flr SF,Garage Qual,Half Bath,Central Air,Condition 1,BsmtFin SF 2,Foundation,Bsmt Qual,Pool QC,Bsmt Cond,Lot Config,Bedroom AbvGr,Full Bath,Total Bsmt SF,Garage Cars,Heating QC,Bsmt Half Bath,Pool Area,Yr Sold,Paved Drive,Misc Val,Gr Liv Area,SalePrice,House Style,Street,TotRms AbvGrd,Neighborhood,Fireplace Qu,Open Porch SF
Norm,TA,5,Lvl,GasA,0.0,Reg,1,Unf,10998.0,No,SBrkr,Min2,Grvl,Gtl,0,0.0,Detchd,1960,50,1Fam,TA,BLQ,Wd Sdng,905,909101140,CompShg,5,0.0,0.0,TA,TA,408.0,Gable,AllPub,LwQ,156.0,WD,1941,0.0,0,NA,NA,660.0,Wd Sdng,None,RL,0.0,7,984.0,620.0,TA,0,Y,Norm,420.0,CBlock,TA,NA,TA,Inside,3,2,984.0,2,Ex,0,0.0,2009,Y,0.0,1604.0,117000.0,1.5Fin,Pave,6,Edwards,NA,68.0
Norm,TA,7,HLS,GasA,112.0,Reg,1,RFn,7200.0,No,SBrkr,Typ,NA,Mod,1,0.0,Attchd,2000,70,1Fam,Fa,Unf,Stucco,1532,909275050,CompShg,6,0.0,0.0,TA,TA,0.0,Gable,AllPub,Unf,776.0,WD,1931,0.0,0,NA,MnPrv,270.0,Wd Shng,None,RL,0.0,2,851.0,651.0,TA,1,Y,Norm,0.0,BrkTil,Gd,NA,TA,Inside,3,1,776.0,1,TA,0,0.0,2008,P,0.0,1502.0,149000.0,2Story,Pave,6,Crawfor,Gd,0.0
Norm,TA,5,Lvl,GasA,164.0,Reg,1,RFn,9920.0,No,SBrkr,Typ,NA,Gtl,0,0.0,Attchd,1954,20,1Fam,TA,LwQ,HdBoard,132,534475100,CompShg,5,0.0,0.0,TA,TA,354.0,Gable,AllPub,Rec,412.0,WD,1954,110.0,1,NA,MnPrv,280.0,HdBoard,Stone,RL,0.0,2,1063.0,0.0,TA,0,Y,Norm,290.0,CBlock,TA,NA,TA,Inside,3,1,1056.0,1,TA,0,0.0,2010,Y,0.0,1063.0,128000.0,1Story,Pave,6,Names,NA,0.0
Norm,TA,7,Lvl,GasA,0.0,Reg,1,RFn,2448.0,No,SBrkr,Typ,NA,Gtl,0,0.0,BuiltIn,2004,160,TwnhsI,TA,Unf,VinylSd,1078,528188090,CompShg,5,0.0,0.0,Gd,Gd,0.0,Gable,AllPub,Unf,764.0,WD,2003,106.0,0,NA,NA,474.0,Wd Shng,Stone,RL,0.0,10,764.0,862.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,2,2,764.0,2,Ex,0,0.0,2008,Y,0.0,1626.0,155000.0,2Story,Pave,6,NridgHt,NA,27.0
Norm,TA,6,Lvl,GasA,0.0,Reg,1,Unf,2998.0,No,SBrkr,Typ,NA,Gtl,0,0.0,Detchd,2000,160,TwnhsE,TA,Unf,MetalSd,2511,533221080,CompShg,5,0.0,0.0,Gd,Gd,353.0,Gable,AllPub,GLQ,403.0,WD,2000,513.0,0,NA,NA,440.0,MetalSd,BrkFace,FV,0.0,6,768.0,756.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,2,2,756.0,2,Ex,0,0.0,2006,Y,0.0,1524.0,166000.0,2Story,Pave,4,Somerst,NA,32.0
Norm,TA,4,Lvl,GasA,0.0,Reg,1,Unf,7804.0,No,SBrkr,Min2,NA,Gtl,2,431.0,Detchd,1950,50,1Fam,TA,Unf,WdShing,912,909250220,CompShg,3,0.0,0.0,TA,Gd,622.0,Gable,AllPub,BLQ,500.0,WD,1928,0.0,1,NA,MnPrv,576.0,Plywood,None,RL,0.0,12,1328.0,653.0,TA,0,Y,Norm,0.0,BrkTil,TA,NA,TA,Inside,4,2,1122.0,2,TA,0,0.0,2009,Y,0.0,1981.0,135000.0,1.5Fin,Pave,7,SWISU,TA,44.0
Norm,TA,7,Lvl,GasA,0.0,IR1,1,RFn,16692.0,No,SBrkr,Typ,NA,Gtl,2,0.0,Attchd,1978,60,1Fam,TA,LwQ,Plywood,2351,527356020,CompShg,5,0.0,440.0,TA,Gd,790.0,Gable,AllPub,BLQ,133.0,WD,1978,184.0,1,TenC,MnPrv,564.0,Plywood,BrkFace,RL,0.0,7,1392.0,1392.0,TA,1,Y,RRAn,469.0,CBlock,Gd,Fa,TA,Inside,5,3,1392.0,2,TA,0,519.0,2006,Y,2000.0,2784.0,250000.0,2Story,Pave,12,NWAmes,TA,112.0
Norm,NA,4,Lvl,GasA,0.0,Reg,1,NA,1476.0,No,SBrkr,Typ,NA,Gtl,0,200.0,NA,1970,160,TwnhsI,TA,Unf,CemntBd,330,923226250,CompShg,7,0.0,0.0,TA,TA,176.0,Gable,AllPub,GLQ,370.0,WD,1970,0.0,0,NA,NA,0.0,CmentBd,None,RM,0.0,3,546.0,546.0,NA,1,Y,Norm,0.0,CBlock,TA,NA,TA,Inside,3,1,546.0,0,Ex,0,0.0,2010,Y,0.0,1092.0,76000.0,2Story,Pave,5,MeadowV,NA,26.0
Norm,TA,6,Lvl,GasA,0.0,Reg,1,Unf,10170.0,No,SBrkr,Typ,NA,Gtl,1,0.0,Attchd,1951,20,1Fam,TA,Unf,Wd Sdng,2586,535305120,CompShg,6,0.0,0.0,TA,Gd,0.0,Hip,AllPub,Unf,216.0,WD,1951,522.0,0,NA,NA,400.0,Wd Sdng,BrkFace,RL,0.0,6,1575.0,0.0,TA,1,Y,Norm,0.0,CBlock,TA,NA,TA,Corner,2,1,216.0,2,TA,0,0.0,2006,Y,0.0,1575.0,155000.0,1Story,Pave,5,Names,Gd,0.0
Norm,TA,6,Lvl,GasA,0.0,Reg,1,Fin,9364.0,No,SBrkr,Typ,NA,Gtl,0,379.0,Attchd,1969,60,1Fam,TA,Unf,HdBoard,224,905106140,CompShg,7,0.0,0.0,TA,TA,371.0,Gable,AllPub,ALQ,292.0,WD,1969,143.0,0,NA,MnPrv,299.0,HdBoard,Stone,RL,0.0,3,663.0,689.0,TA,1,Y,Norm,0.0,CBlock,TA,NA,TA,Corner,4,1,663.0,1,TA,0,0.0,2010,Y,0.0,1352.0,158000.0,2Story,Pave,7,Sawyer,NA,36.0
Norm,TA,7,Lvl,GasA,0.0,Reg,1,RFn,2544.0,No,SBrkr,Typ,Pave,Gtl,0,0.0,Detchd,2005,160,TwnhsI,TA,ALQ,MetalSd,98,533212020,CompShg,5,0.0,0.0,Gd,Gd,368.0,Gable,AllPub,GLQ,190.0,WD,2004,0.0,1,NA,NA,480.0,MetalSd,None,FV,0.0,2,600.0,600.0,TA,1,Y,Norm,42.0,PConc,Gd,NA,TA,Inside,2,2,600.0,2,Ex,0,0.0,2010,Y,0.0,1200.0,149500.0,2Story,Pave,4,Somerst,NA,172.0
Norm,TA,5,Lvl,GasA,160.0,Reg,1,Unf,9888.0,No,FuseA,Typ,NA,Gtl,0,0.0,Attchd,1975,20,1Fam,Gd,Unf,MetalSd,2565,534479300,CompShg,6,0.0,0.0,TA,TA,486.0,Gable,AllPub,BLQ,450.0,WD,1954,0.0,0,NA,MnPrv,240.0,MetalSd,None,RL,0.0,3,936.0,0.0,TA,0,Y,Norm,0.0,CBlock,TA,NA,TA,Inside,2,1,936.0,1,TA,0,0.0,2006,Y,0.0,936.0,121000.0,1Story,Pave,5,Names,NA,0.0
Norm,TA,6,Lvl,GasA,0.0,Reg,1,Fin,7942.0,No,FuseF,Typ,NA,Gtl,0,0.0,Attchd,1953,20,1Fam,TA,ALQ,Wd Sdng,1934,535304170,CompShg,7,0.0,0.0,TA,TA,85.0,Hip,AllPub,Rec,0.0,WD,1953,0.0,0,NA,MnPrv,293.0,Wd Sdng,None,RL,0.0,6,1040.0,0.0,TA,0,Y,Norm,955.0,CBlock,TA,NA,TA,Inside,3,1,1040.0,1,TA,1,0.0,2007,Y,0.0,1040.0,136000.0,1Story,Pave,6,Names,NA,0.0
Norm,TA,6,Lvl,GasA,0.0,IR2,1,Fin,15038.0,No,SBrkr,Typ,NA,Gtl,1,168.0,Attchd,1996,60,1Fam,TA,Unf,HdBoard,997,527107010,CompShg,5,0.0,0.0,TA,TA,138.0,Gable,AllPub,Rec,778.0,WD,1996,0.0,0,NA,NA,386.0,HdBoard,None,RL,0.0,11,916.0,720.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,Corner,3,2,916.0,2,Gd,0,0.0,2008,Y,0.0,1636.0,173000.0,2Story,Pave,7,Gilbert,TA,84.0
Norm,TA,8,Lvl,GasA,0.0,IR1,1,Fin,11764.0,No,SBrkr,Typ,NA,Gtl,1,132.0,Attchd,2007,60,1Fam,TA,Unf,VinylSd,64,528382020,CompShg,7,0.0,0.0,Gd,Gd,524.0,Gable,AllPub,GLQ,628.0,WD,1999,348.0,0,NA,NA,671.0,VinylSd,BrkFace,RL,0.0,4,1164.0,1106.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,CulDSac,4,2,1152.0,3,Ex,0,0.0,2010,Y,0.0,2270.0,290000.0,2Story,Pave,9,NoRidge,Gd,57.0
Norm,TA,8,Lvl,GasA,0.0,Reg,1,Fin,9000.0,Av,SBrkr,Typ,NA,Gtl,1,208.0,BuiltIn,2007,60,1Fam,TA,Unf,CemntBd,1799,528458130,CompShg,5,0.0,0.0,Gd,Ex,64.0,Gable,AllPub,GLQ,1120.0,New,2007,0.0,0,NA,NA,550.0,CmentBd,None,FV,0.0,8,1184.0,1426.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,4,2,1184.0,2,Ex,0,0.0,2007,Y,0.0,2610.0,303477.0,2Story,Pave,11,Somerst,Gd,364.0
Norm,TA,7,Low,GasA,0.0,IR1,1,RFn,20062.0,Gd,SBrkr,Typ,NA,Mod,2,496.0,Attchd,2001,20,1Fam,Gd,Unf,Wd Sdng,230,905109170,CompShg,7,0.0,0.0,Gd,TA,1092.0,Hip,AllPub,ALQ,328.0,WD,1977,0.0,1,NA,NA,690.0,Wd Sdng,None,RL,0.0,4,1483.0,0.0,TA,1,Y,Norm,0.0,CBlock,Gd,NA,TA,Inside,1,1,1420.0,2,Gd,0,0.0,2010,Y,0.0,1483.0,270000.0,1Story,Pave,4,ClearCr,TA,0.0
Norm,Fa,5,Lvl,GasA,236.0,Reg,1,Unf,7308.0,No,FuseA,Typ,NA,Gtl,1,0.0,Detchd,1950,50,1Fam,Fa,Unf,WdShing,1295,902109160,CompShg,5,0.0,0.0,Fa,Ex,360.0,Gable,AllPub,Rec,576.0,WD,1920,0.0,0,NA,NA,225.0,Wd Shng,None,RM,0.0,6,960.0,780.0,Fa,0,N,Artery,0.0,BrkTil,TA,NA,TA,Corner,2,1,936.0,1,Gd,0,0.0,2008,N,0.0,1740.0,122250.0,1.5Fin,Pave,6,OldTown,Gd,0.0
Norm,TA,5,Lvl,GasA,0.0,Reg,1,Unf,8750.0,No,FuseA,Typ,NA,Gtl,0,280.0,Attchd,1955,20,1Fam,TA,LwQ,AsbShng,638,535178120,CompShg,5,0.0,0.0,TA,Gd,172.0,Gable,AllPub,Rec,727.0,WD,1955,0.0,0,NA,GdWo,350.0,AsbShng,None,RL,0.0,7,1382.0,0.0,TA,0,Y,Norm,483.0,CBlock,TA,NA,TA,Inside,3,1,1382.0,1,Gd,1,0.0,2009,Y,0.0,1382.0,153000.0,1Story,Pave,6,Names,NA,0.0
Norm,NA,5,Lvl,GasA,0.0,Reg,1,NA,8402.0,No,SBrkr,Typ,NA,Gtl,0,0.0,NA,2007,20,1Fam,TA,Unf,VinylSd,2278,923202134,CompShg,5,0.0,0.0,TA,TA,206.0,Gable,AllPub,ALQ,914.0,New,2007,0.0,0,NA,NA,0.0,VinylSd,None,RL,0.0,12,1120.0,0.0,NA,0,Y,Feedr,0.0,PConc,Gd,NA,TA,Inside,3,1,1120.0,0,Ex,0,0.0,2007,Y,0.0,1120.0,147000.0,1Story,Pave,6,Mitchel,NA,30.0
Norm,TA,7,Lvl,GasA,0.0,Reg,1,Unf,4000.0,No,SBrkr,Typ,NA,Gtl,1,0.0,Detchd,1995,70,1Fam,TA,Unf,Wd Sdng,2202,909252150,CompShg,8,0.0,0.0,TA,TA,246.0,Gable,AllPub,GLQ,285.0,WD,1930,0.0,1,NA,MnPrv,216.0,Wd Sdng,None,RL,0.0,6,567.0,531.0,TA,0,Y,Norm,0.0,BrkTil,Gd,NA,TA,Inside,2,1,531.0,1,TA,0,0.0,2007,Y,0.0,1098.0,148500.0,2Story,Pave,5,Crawfor,Gd,0.0
Norm,TA,7,Lvl,GasA,0.0,Reg,1,Unf,3363.0,No,SBrkr,Maj1,NA,Gtl,0,0.0,Detchd,2004,160,TwnhsE,TA,Unf,VinylSd,2833,908188150,CompShg,5,0.0,0.0,Gd,Gd,0.0,Gable,AllPub,Unf,976.0,WD,2004,117.0,0,NA,NA,380.0,VinylSd,Stone,RM,0.0,4,976.0,732.0,TA,0,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,3,2,976.0,2,Ex,0,0.0,2006,Y,0.0,1708.0,130000.0,2Story,Pave,7,Edwards,NA,40.0
Norm,TA,9,HLS,GasA,0.0,IR1,1,Fin,13615.0,Gd,SBrkr,Typ,NA,Mod,1,158.0,Attchd,2006,20,1Fam,TA,Unf,MetalSd,1707,528150040,CompShg,5,0.0,0.0,Ex,Ex,0.0,Hip,AllPub,Unf,1802.0,WD,2006,510.0,0,NA,NA,843.0,MetalSd,Stone,RL,0.0,6,1802.0,0.0,TA,1,Y,Norm,0.0,PConc,Ex,NA,TA,Corner,3,2,1802.0,3,Ex,0,0.0,2007,Y,0.0,1802.0,372000.0,1Story,Pave,7,NridgHt,Gd,105.0
Norm,TA,7,Lvl,GasA,0.0,Reg,1,Fin,3013.0,Gd,SBrkr,Typ,NA,Gtl,1,142.0,Attchd,2005,120,TwnhsE,TA,Unf,VinylSd,2428,528228565,CompShg,5,0.0,0.0,Gd,Gd,16.0,Gable,AllPub,GLQ,1346.0,WD,2005,145.0,0,NA,NA,440.0,VinylSd,BrkFace,RL,0.0,4,1506.0,0.0,TA,0,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,2,2,1362.0,2,Ex,0,0.0,2006,Y,0.0,1506.0,213490.0,1Story,Pave,6,Blmngtn,Gd,20.0
Norm,TA,7,Lvl,GasA,0.0,IR2,1,RFn,17485.0,Gd,SBrkr,Typ,NA,Gtl,2,0.0,Attchd,2010,20,1Fam,TA,Unf,VinylSd,242,905453080,CompShg,5,0.0,0.0,Gd,Gd,1346.0,Gable,AllPub,GLQ,162.0,Con,2009,96.0,1,NA,NA,572.0,VinylSd,Stone,RL,0.0,1,1508.0,0.0,TA,0,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,1,1,1508.0,2,Ex,0,0.0,2010,Y,0.0,1508.0,308030.0,1Story,Pave,5,Edwards,TA,0.0
Norm,TA,7,Lvl,GasA,192.0,IR2,1,Fin,23730.0,Mn,SBrkr,Typ,NA,Gtl,0,0.0,Attchd,1997,20,1Fam,TA,Unf,MetalSd,1564,914453045,CompShg,5,0.0,0.0,Gd,Gd,700.0,Gable,AllPub,GLQ,1140.0,WD,1996,668.0,1,NA,NA,786.0,MetalSd,BrkFace,RL,0.0,9,2032.0,0.0,TA,0,Y,Norm,0.0,PConc,Ex,NA,TA,Inside,3,3,1840.0,3,Ex,0,0.0,2008,Y,0.0,2032.0,300000.0,1Story,Pave,7,Mitchel,NA,46.0
Norm,TA,6,Lvl,GasA,192.0,Reg,1,Fin,8910.0,Mn,SBrkr,Typ,NA,Gtl,1,0.0,BuiltIn,1959,20,1Fam,TA,Unf,BrkFace,2613,535403150,CompShg,6,0.0,0.0,TA,TA,655.0,Hip,AllPub,ALQ,0.0,WD,1959,0.0,0,NA,NA,539.0,BrkFace,None,RL,0.0,7,1194.0,0.0,TA,0,Y,Norm,0.0,CBlock,TA,NA,TA,Corner,3,1,655.0,2,Ex,1,0.0,2006,Y,0.0,1194.0,159500.0,1Story,Pave,6,Names,Fa,0.0
Norm,TA,7,Lvl,GasA,0.0,Reg,1,Unf,2522.0,No,SBrkr,Maj1,NA,Gtl,0,0.0,Detchd,2004,160,TwnhsI,TA,Unf,VinylSd,2832,908188140,CompShg,5,0.0,0.0,Gd,Gd,0.0,Gable,AllPub,Unf,970.0,WD,2004,50.0,0,NA,NA,380.0,VinylSd,Stone,RM,0.0,4,970.0,739.0,TA,0,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,3,2,970.0,2,Ex,0,0.0,2006,Y,0.0,1709.0,137500.0,2Story,Pave,7,Edwards,NA,40.0
Norm,TA,7,Lvl,GasA,0.0,Reg,1,RFn,8688.0,Av,SBrkr,Typ,NA,Gtl,0,208.0,Attchd,2005,20,1Fam,TA,Unf,VinylSd,2459,528439030,CompShg,5,0.0,0.0,Gd,Gd,0.0,Gable,AllPub,Unf,1616.0,WD,2005,228.0,0,NA,NA,834.0,VinylSd,BrkFace,RL,0.0,4,1616.0,0.0,TA,0,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,3,2,1616.0,3,Ex,0,0.0,2006,Y,0.0,1616.0,232000.0,1Story,Pave,7,Somerst,NA,59.0
Norm,TA,6,Lvl,GasA,84.0,IR1,1,Unf,6291.0,No,SBrkr,Typ,NA,Gtl,0,0.0,Detchd,1950,30,1Fam,Gd,Unf,Stucco,1360,903452025,CompShg,6,0.0,0.0,Gd,TA,0.0,Gable,AllPub,Unf,768.0,WD,1930,0.0,0,NA,NA,440.0,Wd Shng,None,RM,0.0,7,768.0,0.0,TA,0,Y,RRNe,0.0,BrkTil,TA,NA,TA,Inside,1,1,768.0,2,TA,0,0.0,2008,N,0.0,768.0,93850.0,1Story,Grvl,4,IDOTRR,NA,0.0
Norm,Fa,5,Lvl,GasA,116.0,Reg,1,Unf,17529.0,No,FuseF,Mod,NA,Gtl,1,0.0,Detchd,1950,30,1Fam,TA,Unf,BrkFace,2723,905200380,CompShg,5,0.0,0.0,TA,Fa,0.0,Gable,AllPub,Unf,872.0,WD,1924,65.0,0,NA,NA,322.0,Wd Sdng,Stone,RL,0.0,4,872.0,0.0,Fa,0,N,Norm,0.0,BrkTil,TA,NA,TA,Inside,2,1,872.0,1,Fa,0,0.0,2006,N,0.0,872.0,105000.0,1Story,Pave,5,Sawyer,Gd,0.0
RRNn,TA,4,Lvl,GasA,87.0,IR1,1,Unf,6324.0,No,SBrkr,Typ,NA,Gtl,0,49.0,Detchd,1950,30,1Fam,TA,Unf,MetalSd,1350,903235100,CompShg,6,0.0,0.0,TA,Fa,0.0,Gable,AllPub,Unf,520.0,WD,1927,0.0,0,NA,NA,240.0,MetalSd,None,RM,0.0,5,520.0,0.0,Fa,0,N,Feedr,0.0,BrkTil,TA,NA,TA,Inside,1,1,520.0,1,Fa,0,0.0,2008,Y,0.0,520.0,68500.0,1Story,Pave,4,BrkSide,NA,0.0
Norm,TA,5,Lvl,GasA,0.0,Reg,2,Unf,11600.0,No,FuseA,Typ,NA,Gtl,0,0.0,Detchd,1960,90,Duplx,TA,Unf,MetalSd,136,535106190,CompShg,5,0.0,0.0,TA,TA,443.0,Gable,AllPub,Rec,662.0,WD,1960,361.0,0,NA,NA,480.0,MetalSd,BrkFace,RL,0.0,1,1105.0,1169.0,TA,0,Y,Feedr,0.0,CBlock,TA,NA,TA,Corner,5,2,1105.0,2,TA,0,0.0,2010,Y,0.0,2274.0,154300.0,2Story,Pave,12,Names,NA,0.0
Norm,NA,5,Lvl,GasA,0.0,Reg,1,NA,7288.0,No,SBrkr,Typ,NA,Gtl,0,0.0,NA,2003,50,1Fam,Gd,Unf,VinylSd,2235,910201050,CompShg,7,0.0,0.0,Gd,TA,0.0,Gable,AllPub,Unf,936.0,WD,1925,0.0,0,NA,NA,0.0,VinylSd,None,RM,176.0,9,936.0,665.0,NA,0,Y,Artery,0.0,BrkTil,TA,NA,Po,Inside,3,2,936.0,0,Ex,0,0.0,2007,N,0.0,1601.0,129850.0,1.5Fin,Pave,6,IDOTRR,NA,0.0
Norm,Fa,5,Lvl,GasA,143.0,Reg,1,Unf,4571.0,No,SBrkr,Typ,Grvl,Gtl,0,280.0,Detchd,1950,70,1Fam,TA,Unf,MetalSd,1993,902301130,CompShg,7,0.0,0.0,TA,TA,168.0,Gable,AllPub,BLQ,448.0,WD,1910,0.0,0,NA,NA,480.0,MetalSd,None,RM,0.0,6,616.0,616.0,Fa,0,Y,Norm,0.0,BrkTil,TA,NA,TA,Inside,3,1,616.0,2,Ex,0,0.0,2007,Y,0.0,1232.0,114000.0,2Story,Pave,6,OldTown,NA,0.0
Norm,TA,9,Lvl,GasA,0.0,IR1,1,Fin,17423.0,No,SBrkr,Typ,NA,Gtl,1,0.0,Attchd,2009,20,1Fam,TA,Unf,VinylSd,367,527214050,CompShg,5,0.0,0.0,Ex,Ex,1904.0,Hip,AllPub,GLQ,312.0,New,2008,748.0,1,NA,NA,1166.0,VinylSd,Stone,RL,0.0,7,2234.0,0.0,TA,0,Y,Norm,0.0,PConc,Ex,NA,TA,CulDSac,1,2,2216.0,3,Ex,0,0.0,2009,Y,0.0,2234.0,501837.0,1Story,Pave,9,StoneBr,Gd,60.0
Norm,TA,5,Lvl,GasA,194.0,IR1,1,Unf,12665.0,Mn,SBrkr,Typ,Grvl,Gtl,1,418.0,Detchd,1950,50,1Fam,TA,Unf,Wd Sdng,1309,902300215,CompShg,8,0.0,0.0,TA,TA,0.0,Gable,AllPub,Unf,876.0,WD,1915,0.0,0,NA,NA,720.0,Wd Sdng,None,RM,0.0,6,876.0,540.0,TA,1,Y,Artery,0.0,BrkTil,TA,NA,TA,Inside,4,1,876.0,3,Gd,0,0.0,2008,Y,0.0,1416.0,153900.0,1.5Fin,Pave,7,OldTown,Gd,0.0
Norm,TA,4,Lvl,GasA,0.0,Reg,1,Unf,9000.0,No,SBrkr,Typ,NA,Gtl,0,200.0,Detchd,2006,20,1Fam,Gd,Unf,VinylSd,402,527425110,CompShg,7,0.0,0.0,TA,TA,240.0,Gable,AllPub,ALQ,624.0,WD,1971,0.0,0,NA,GdWo,576.0,VinylSd,None,RL,0.0,7,864.0,0.0,TA,0,Y,Norm,0.0,CBlock,TA,NA,TA,FR2,3,1,864.0,2,Gd,0,0.0,2009,Y,0.0,864.0,130000.0,1Story,Pave,5,Names,NA,0.0
Norm,TA,6,Lvl,GasA,0.0,Reg,1,RFn,4500.0,No,SBrkr,Typ,NA,Gtl,0,0.0,Attchd,1997,120,TwnhsE,TA,Unf,VinylSd,1592,923203140,CompShg,5,0.0,0.0,TA,TA,864.0,Hip,AllPub,GLQ,325.0,WD,1997,197.0,1,NA,NA,392.0,VinylSd,BrkFace,RM,0.0,4,1189.0,0.0,TA,0,Y,Norm,0.0,PConc,Ex,NA,TA,FR2,2,2,1189.0,2,Ex,0,0.0,2008,Y,0.0,1189.0,160500.0,1Story,Pave,4,Mitchel,NA,122.0
Norm,TA,9,Lvl,GasA,0.0,Reg,1,RFn,6373.0,No,SBrkr,Typ,NA,Gtl,1,228.0,Attchd,2006,120,TwnhsE,TA,Unf,MetalSd,2409,528186110,CompShg,5,0.0,0.0,Ex,Gd,415.0,Hip,AllPub,GLQ,1251.0,New,2006,572.0,1,NA,NA,575.0,MetalSd,BrkFace,RL,0.0,6,1666.0,0.0,TA,0,Y,Norm,0.0,PConc,Ex,NA,Gd,Inside,2,2,1666.0,2,Ex,0,0.0,2006,Y,0.0,1666.0,310090.0,1Story,Pave,6,NridgHt,Gd,75.0
Norm,TA,5,Lvl,GasA,156.0,Reg,1,Unf,13300.0,No,SBrkr,Typ,NA,Gtl,0,261.0,Attchd,2000,20,1Fam,TA,Unf,Wd Sdng,1940,535327200,CompShg,7,0.0,0.0,TA,TA,377.0,Hip,AllPub,Rec,551.0,WD,1956,0.0,0,NA,NA,252.0,Wd Sdng,None,RL,0.0,6,928.0,0.0,TA,0,Y,Norm,0.0,CBlock,Gd,NA,TA,Inside,2,1,928.0,1,TA,0,0.0,2007,Y,0.0,928.0,132000.0,1Story,Pave,4,Names,NA,0.0
Norm,TA,5,Lvl,GasA,0.0,Reg,1,RFn,9600.0,Mn,SBrkr,Typ,NA,Gtl,1,312.0,Attchd,1969,20,1Fam,TA,Rec,HdBoard,588,534129370,CompShg,5,0.0,0.0,TA,TA,553.0,Gable,AllPub,ALQ,588.0,WD,1969,128.0,0,Shed,NA,502.0,HdBoard,BrkFace,RL,0.0,8,1336.0,0.0,TA,0,Y,Feedr,147.0,CBlock,Gd,NA,TA,Inside,3,2,1288.0,2,TA,1,0.0,2009,Y,650.0,1336.0,163000.0,1Story,Pave,6,NWAmes,Fa,11.0
Norm,TA,7,Lvl,GasA,0.0,Reg,1,RFn,3215.0,Av,SBrkr,Typ,Pave,Gtl,0,0.0,Detchd,2004,160,TwnhsE,TA,Unf,MetalSd,96,533210060,CompShg,5,0.0,0.0,Gd,Gd,280.0,Gable,AllPub,GLQ,320.0,ConLD,2004,120.0,0,NA,NA,480.0,MetalSd,BrkFace,FV,0.0,4,600.0,600.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,2,2,600.0,2,Ex,0,0.0,2010,Y,0.0,1200.0,155000.0,2Story,Pave,4,Somerst,NA,172.0
Norm,TA,6,Lvl,GasA,0.0,IR1,1,RFn,11104.0,Av,SBrkr,Typ,NA,Gtl,0,0.0,Attchd,1969,80,1Fam,TA,Unf,MetalSd,1187,534127210,CompShg,6,0.0,216.0,TA,TA,828.0,Gable,AllPub,GLQ,599.0,WD,1969,0.0,0,NA,NA,516.0,MetalSd,None,RL,0.0,5,1427.0,0.0,TA,0,Y,Norm,0.0,CBlock,TA,NA,TA,Inside,4,2,1427.0,2,Gd,1,0.0,2008,Y,0.0,1427.0,183000.0,SLvl,Pave,7,NWAmes,NA,0.0
Norm,TA,7,Lvl,GasA,0.0,IR3,1,RFn,15295.0,Mn,SBrkr,Min2,NA,Gtl,2,225.0,Attchd,2002,60,1Fam,TA,Unf,VinylSd,2154,907280090,CompShg,5,0.0,0.0,Gd,Gd,762.0,Gable,AllPub,GLQ,98.0,WD,1996,254.0,1,NA,NA,608.0,VinylSd,BrkFace,RL,0.0,6,1212.0,780.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,Corner,3,2,860.0,2,Ex,0,0.0,2007,Y,0.0,1992.0,211000.0,2Story,Pave,7,CollgCr,TA,32.0
Norm,TA,7,Lvl,GasA,0.0,Reg,1,RFn,9109.0,No,SBrkr,Typ,NA,Gtl,0,140.0,Attchd,1994,60,1Fam,TA,GLQ,VinylSd,550,531452260,CompShg,5,0.0,0.0,Gd,Gd,36.0,Gable,AllPub,LwQ,122.0,WD,1994,0.0,1,NA,NA,495.0,VinylSd,None,RL,0.0,10,754.0,786.0,TA,1,Y,RRAe,596.0,PConc,Gd,NA,TA,Inside,3,2,754.0,2,Ex,0,0.0,2009,Y,0.0,1540.0,184000.0,2Story,Pave,6,SawyerW,NA,32.0
