Garage Cond,Overall Qual,Enclosed Porch,Lot Shape,Kitchen AbvGr,Lot Area,Bsmt Exposure,Functional,Land Slope,Fireplaces,Wood Deck SF,Year Remod/Add,Exter Cond,BsmtFin Type 2,Id,PID,Overall Cond,Low Qual Fin SF,Screen Porch,Exter Qual,Kitchen Qual,BsmtFin SF 1,Utilities,BsmtFin Type 1,Bsmt Unf SF,Year Built,Mas Vnr Area,Bsmt Full Bath,Garage Area,3Ssn Porch,Mo Sold,1st Flr SF,2nd Flr SF,Garage Qual,Half Bath,BsmtFin SF 2,Bsmt Qual,Pool QC,Bsmt Cond,Bedroom AbvGr,Full Bath,Total Bsmt SF,Garage Cars,Heating QC,Bsmt Half Bath,Pool Area,Yr Sold,Misc Val,Gr Liv Area,SalePrice,TotRms AbvGrd,Fireplace Qu,Open Porch SF,log-Lot Area,log-1st Flr SF,log-Gr Liv Area,log-SalePrice,yr_since_built,yr_since_remod,is_built_recently,is_remod_recently,has_alley,is_pave_alley,near_major_street,near_rail,near_offsite,ext_VinylSd,ext_MetalSd,ext_HdBoard,ext_Wd Sdng,ext_Plywood,ext_CemntBd,ext_BrkFace,ext_WdShing,ext_AsbShng,ext_Stucco,ext_BrkComm,ext_Stone,ext_CBlock,ext_ImStucc,ext_AsphShn,has_aircon,has_std_cb,is_garage_attached,has_garage,is_garage_finished,ldctour_HLS,ldctour_Low,ldctour_Lvl,ltcfig_CulDSac,ltcfig_FR2,ltcfig_FR3,ltcfig_Inside,nhood_Blueste,nhood_BrDale,nhood_BrkSide,nhood_ClearCr,nhood_CollgCr,nhood_Crawfor,nhood_Edwards,nhood_Gilbert,nhood_Greens,nhood_GrnHill,nhood_IDOTRR,nhood_Landmrk,nhood_MeadowV,nhood_Mitchel,nhood_NPkVill,nhood_NWAmes,nhood_Names,nhood_NoRidge,nhood_NridgHt,nhood_OldTown,nhood_SWISU,nhood_Sawyer,nhood_SawyerW,nhood_Somerst,nhood_StoneBr,nhood_Timber,nhood_Veenker,rfstyle_Gable,rfstyle_Gambrel,rfstyle_Hip,rfstyle_Mansard,rfstyle_Shed,mvtype_BrkFace,mvtype_None,mvtype_Stone,found_CBlock,found_PConc,found_Slab,found_Stone,found_Wood,fence_GdWo,fence_MnPrv,fence_MnWw,fence_NA,sltype_CWD,sltype_Con,sltype_ConLD,sltype_ConLI,sltype_ConLw,sltype_New,sltype_Oth,sltype_WD,mszone_C,mszone_FV,mszone_I,mszone_RH,mszone_RL,mszone_RM
TA,5,0.0,Reg,1,8064.0,Mn,Typ,Gtl,1,0.0,2006,Gd,Unf,1957,535450190,7,0.0,0.0,TA,TA,0.0,AllPub,Unf,672.0,1949,0.0,0,576.0,0.0,7,672.0,252.0,TA,0,0.0,TA,NA,TA,3,1,672.0,2,Ex,0,0.0,2007,2000.0,924.0,122900.0,6,Po,0.0,8.99516499031115,6.51025834052315,6.828712071641684,11.719126295554126,58,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,8,0.0,Reg,1,9600.0,No,Typ,Gtl,1,474.0,1981,TA,Unf,380,527355150,5,0.0,0.0,Gd,Gd,1104.0,AllPub,ALQ,1420.0,1981,0.0,1,542.0,0.0,7,2524.0,0.0,TA,1,0.0,Gd,NA,TA,4,2,2524.0,2,TA,0,0.0,2009,0.0,2524.0,278000.0,9,Gd,120.0,9.169518377455928,7.833600223661103,7.833600223661103,12.535376392672774,28,28,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,8,0.0,IR1,1,11435.0,No,Typ,Mod,2,0.0,1950,TA,Unf,2860,909276010,7,0.0,0.0,TA,Gd,0.0,AllPub,Unf,792.0,1929,0.0,0,400.0,0.0,6,792.0,725.0,TA,0,0.0,Gd,NA,TA,3,1,792.0,2,Fa,0,0.0,2006,0.0,1517.0,230000.0,7,Gd,0.0,9.344434106456882,6.674561391814426,7.324489979348532,12.345834587905332,77,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,8,0.0,IR1,1,9549.0,Av,Typ,Gtl,1,0.0,1996,Gd,GLQ,2517,533250130,5,0.0,216.0,Gd,Ex,437.0,AllPub,LwQ,0.0,1995,0.0,1,481.0,0.0,4,1494.0,0.0,TA,1,1057.0,Gd,NA,Gd,2,1,1494.0,2,Ex,0,0.0,2006,0.0,1494.0,270000.0,6,Gd,30.0,9.164191715950205,7.309212365692763,7.309212365692763,12.506177237980513,11,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,6,0.0,Reg,1,10950.0,No,Typ,Gtl,0,0.0,1952,TA,Unf,1933,535302070,6,0.0,0.0,TA,TA,441.0,AllPub,ALQ,507.0,1952,0.0,0,410.0,0.0,4,948.0,0.0,TA,0,0.0,TA,NA,TA,2,1,948.0,2,TA,0,0.0,2007,0.0,948.0,125000.0,5,NA,48.0,9.301094735244646,6.854354502255021,6.854354502255021,11.736069016284436,55,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,8,0.0,Reg,1,10637.0,Gd,Typ,Gtl,1,208.0,2008,TA,Unf,820,906340110,5,0.0,0.0,Gd,Gd,1288.0,AllPub,GLQ,417.0,2007,336.0,1,826.0,0.0,9,1718.0,0.0,TA,0,0.0,Ex,NA,TA,3,2,1705.0,3,Ex,0,0.0,2009,0.0,1718.0,297000.0,7,Gd,44.0,9.272093768251665,7.4489161025442,7.4489161025442,12.601487417784837,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,6,64.0,IR1,1,9000.0,Gd,Typ,Mod,1,0.0,1958,TA,Unf,675,535426150,6,0.0,0.0,TA,TA,0.0,AllPub,Unf,160.0,1958,82.0,0,384.0,0.0,4,1142.0,0.0,TA,0,0.0,Gd,NA,TA,2,1,160.0,1,Fa,0,0.0,2009,0.0,1142.0,113500.0,5,Gd,28.0,9.104979856318357,7.040536390215956,7.040536390215956,11.639558115903595,51,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,5,0.0,Reg,1,2665.0,No,Typ,Gtl,1,104.0,1977,TA,Rec,2910,923225240,6,0.0,0.0,TA,TA,548.0,AllPub,ALQ,36.0,1977,0.0,0,336.0,0.0,7,925.0,550.0,TA,0,173.0,TA,NA,TA,4,2,757.0,1,Ex,0,0.0,2006,0.0,1475.0,127000.0,6,TA,26.0,7.887959336599945,6.829793737512425,7.29641326877392,11.751942365440728,29,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
TA,6,0.0,IR1,1,11751.0,No,Typ,Gtl,1,0.0,1977,TA,Unf,21,527358140,6,0.0,0.0,TA,TA,705.0,AllPub,BLQ,1139.0,1977,480.0,0,546.0,0.0,1,1844.0,0.0,TA,0,0.0,Gd,NA,TA,3,2,1844.0,2,Ex,0,0.0,2010,0.0,1844.0,190000.0,7,TA,122.0,9.37169362233394,7.519692404116539,7.519692404116539,12.154779351142624,33,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TA,7,0.0,Reg,1,9600.0,No,Typ,Gtl,1,0.0,1973,TA,Unf,1873,534177210,6,0.0,0.0,TA,TA,916.0,AllPub,ALQ,326.0,1973,320.0,0,528.0,0.0,9,1242.0,0.0,TA,1,0.0,TA,NA,TA,3,1,1242.0,2,Fa,0,0.0,2007,0.0,1242.0,175500.0,6,TA,0.0,9.169518377455928,7.124478262493424,7.124478262493424,12.075394321888057,34,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,5,0.0,IR2,1,8428.0,No,Typ,Gtl,0,256.0,1994,Gd,Unf,2125,907135050,7,0.0,0.0,TA,TA,420.0,AllPub,GLQ,570.0,1994,0.0,1,384.0,0.0,7,990.0,0.0,TA,0,0.0,Gd,NA,Gd,3,1,990.0,1,Ex,0,0.0,2007,0.0,990.0,146000.0,5,NA,0.0,9.03931477492408,6.897704943128636,6.897704943128636,11.891361900690471,13,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,5,0.0,Reg,1,9937.0,No,Typ,Gtl,0,736.0,1965,TA,LwQ,1489,908102260,6,0.0,0.0,Gd,TA,830.0,AllPub,BLQ,136.0,1965,0.0,1,276.0,0.0,6,1256.0,0.0,TA,1,290.0,TA,NA,TA,3,1,1256.0,1,Gd,0,0.0,2008,0.0,1256.0,147500.0,6,NA,68.0,9.204020443231364,7.135687347028144,7.135687347028144,11.901583454762012,43,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,5,0.0,IR1,1,9101.0,Av,Typ,Gtl,1,303.0,1978,Gd,Unf,983,923275040,6,0.0,0.0,TA,Gd,1097.0,AllPub,GLQ,0.0,1978,104.0,1,602.0,0.0,7,1110.0,0.0,TA,0,0.0,Gd,NA,TA,1,1,1097.0,2,Ex,0,0.0,2009,0.0,1110.0,165500.0,4,TA,30.0,9.116139576577355,7.01211529430638,7.01211529430638,12.016726473799254,31,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,5,0.0,Reg,1,12150.0,No,Typ,Gtl,0,0.0,1954,TA,Unf,1325,902406090,5,0.0,0.0,TA,TA,0.0,AllPub,Unf,1050.0,1954,335.0,0,352.0,0.0,11,1050.0,745.0,Fa,0,0.0,TA,NA,TA,4,2,1050.0,1,Ex,0,0.0,2008,0.0,1795.0,131500.0,7,NA,0.0,9.405084448768694,6.956545443151569,7.492760300922379,11.786762130599955,54,54,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
TA,5,0.0,Reg,1,11200.0,No,Typ,Gtl,0,0.0,1965,TA,Unf,1378,905102170,5,0.0,0.0,TA,TA,906.0,AllPub,Rec,134.0,1965,0.0,1,384.0,0.0,2,1040.0,0.0,TA,0,0.0,TA,NA,TA,3,1,1040.0,1,Ex,0,0.0,2008,0.0,1040.0,129500.0,5,NA,0.0,9.323669057283183,6.946975992135418,6.946975992135418,11.771436160121729,43,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,8,207.0,IR1,1,9670.0,No,Typ,Mod,2,0.0,1950,TA,Unf,1537,909281110,6,0.0,0.0,TA,TA,210.0,AllPub,LwQ,398.0,1935,40.0,0,786.0,0.0,6,983.0,890.0,Fa,1,0.0,TA,NA,Fa,4,1,608.0,2,TA,0,0.0,2008,0.0,1873.0,257076.0,9,Gd,0.0,9.17678358844734,6.890609120147166,7.535296702444088,12.45712704000522,73,58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,5,0.0,Reg,1,10998.0,No,Min2,Gtl,0,0.0,1960,TA,BLQ,905,909101140,5,0.0,0.0,TA,TA,408.0,AllPub,LwQ,156.0,1941,0.0,0,660.0,0.0,7,984.0,620.0,TA,0,420.0,TA,NA,TA,3,2,984.0,2,Ex,0,0.0,2009,0.0,1604.0,117000.0,6,NA,68.0,9.30546871706776,6.891625897052253,7.38025578842646,11.669929213779891,68,49,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,7,112.0,Reg,1,7200.0,No,Typ,Mod,1,0.0,2000,Fa,Unf,1532,909275050,6,0.0,0.0,TA,TA,0.0,AllPub,Unf,776.0,1931,0.0,0,270.0,0.0,2,851.0,651.0,TA,1,0.0,Gd,NA,TA,3,1,776.0,1,TA,0,0.0,2008,0.0,1502.0,149000.0,6,Gd,0.0,8.881836305004146,6.746412128573375,7.31455283232408,11.911701584927595,77,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,5,164.0,Reg,1,9920.0,No,Typ,Gtl,0,0.0,1954,TA,LwQ,132,534475100,5,0.0,0.0,TA,TA,354.0,AllPub,Rec,412.0,1954,110.0,1,280.0,0.0,2,1063.0,0.0,TA,0,290.0,TA,NA,TA,3,1,1056.0,1,TA,0,0.0,2010,0.0,1063.0,128000.0,6,NA,0.0,9.20230820027892,6.968850378341948,6.968850378341948,11.759785542901756,56,56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,7,0.0,Reg,1,2448.0,No,Typ,Gtl,0,0.0,2004,TA,Unf,1078,528188090,5,0.0,0.0,Gd,Gd,0.0,AllPub,Unf,764.0,2003,106.0,0,474.0,0.0,10,764.0,862.0,TA,1,0.0,Gd,NA,TA,2,2,764.0,2,Ex,0,0.0,2008,0.0,1626.0,155000.0,6,NA,27.0,7.803026643632217,6.638567789166521,7.3938782901077555,11.951180395901384,5,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,6,0.0,Reg,1,2998.0,No,Typ,Gtl,0,0.0,2000,TA,Unf,2511,533221080,5,0.0,0.0,Gd,Gd,353.0,AllPub,GLQ,403.0,2000,513.0,0,440.0,0.0,6,768.0,756.0,TA,1,0.0,Gd,NA,TA,2,2,756.0,2,Ex,0,0.0,2006,0.0,1524.0,166000.0,4,NA,32.0,8.005700678662542,6.643789733147672,7.329093736246592,12.01974306733868,6,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
TA,4,0.0,Reg,1,7804.0,No,Min2,Gtl,2,431.0,1950,TA,Unf,912,909250220,3,0.0,0.0,TA,Gd,622.0,AllPub,BLQ,500.0,1928,0.0,1,576.0,0.0,12,1328.0,653.0,TA,0,0.0,TA,NA,TA,4,2,1122.0,2,TA,0,0.0,2009,0.0,1981.0,135000.0,7,TA,44.0,8.962391701743002,7.191429330036379,7.591357046698551,11.813030057420567,81,59,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,7,0.0,IR1,1,16692.0,No,Typ,Gtl,2,0.0,1978,TA,LwQ,2351,527356020,5,0.0,440.0,TA,Gd,790.0,AllPub,BLQ,133.0,1978,184.0,1,564.0,0.0,7,1392.0,1392.0,TA,1,469.0,Gd,Fa,TA,5,3,1392.0,2,TA,0,519.0,2006,2000.0,2784.0,250000.0,12,TA,112.0,9.722684841711445,7.238496840894365,7.931644021454311,12.429216196844385,28,28,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
NA,4,0.0,Reg,1,1476.0,No,Typ,Gtl,0,200.0,1970,TA,Unf,330,923226250,7,0.0,0.0,TA,TA,176.0,AllPub,GLQ,370.0,1970,0.0,0,0.0,0.0,3,546.0,546.0,NA,1,0.0,TA,NA,TA,3,1,546.0,0,Ex,0,0.0,2010,0.0,1092.0,76000.0,5,NA,26.0,7.297091005160418,6.302618975744905,6.9957661563048505,11.238488619268468,40,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
TA,6,0.0,Reg,1,10170.0,No,Typ,Gtl,1,0.0,1951,TA,Unf,2586,535305120,6,0.0,0.0,TA,Gd,0.0,AllPub,Unf,216.0,1951,522.0,0,400.0,0.0,6,1575.0,0.0,TA,1,0.0,TA,NA,TA,2,1,216.0,2,TA,0,0.0,2006,0.0,1575.0,155000.0,5,Gd,0.0,9.227197489042606,7.362010551259734,7.362010551259734,11.951180395901384,55,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,6,0.0,Reg,1,9364.0,No,Typ,Gtl,0,379.0,1969,TA,Unf,224,905106140,7,0.0,0.0,TA,TA,371.0,AllPub,ALQ,292.0,1969,143.0,0,299.0,0.0,3,663.0,689.0,TA,1,0.0,TA,NA,TA,4,1,663.0,1,TA,0,0.0,2010,0.0,1352.0,158000.0,7,NA,36.0,9.1446278286108,6.496774990185863,7.20934025660291,11.970350312009105,41,41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,7,0.0,Reg,1,2544.0,No,Typ,Gtl,0,0.0,2005,TA,ALQ,98,533212020,5,0.0,0.0,Gd,Gd,368.0,AllPub,GLQ,190.0,2004,0.0,1,480.0,0.0,2,600.0,600.0,TA,1,42.0,Gd,NA,TA,2,2,600.0,2,Ex,0,0.0,2010,0.0,1200.0,149500.0,4,NA,172.0,7.841492924460013,6.396929655216146,7.090076835776092,11.915051671812876,6,5,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
TA,5,160.0,Reg,1,9888.0,No,Typ,Gtl,0,0.0,1975,Gd,Unf,2565,534479300,6,0.0,0.0,TA,TA,486.0,AllPub,BLQ,450.0,1954,0.0,0,240.0,0.0,3,936.0,0.0,TA,0,0.0,TA,NA,TA,2,1,936.0,1,TA,0,0.0,2006,0.0,936.0,121000.0,5,NA,0.0,9.199077179697472,6.841615476477592,6.841615476477592,11.703545824578878,52,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,6,0.0,Reg,1,7942.0,No,Typ,Gtl,0,0.0,1953,TA,ALQ,1934,535304170,7,0.0,0.0,TA,TA,85.0,AllPub,Rec,0.0,1953,0.0,0,293.0,0.0,6,1040.0,0.0,TA,0,955.0,TA,NA,TA,3,1,1040.0,1,TA,1,0.0,2007,0.0,1040.0,136000.0,6,NA,0.0,8.979920411691197,6.946975992135418,6.946975992135418,11.820410164718188,54,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,6,0.0,IR2,1,15038.0,No,Typ,Gtl,1,168.0,1996,TA,Unf,997,527107010,5,0.0,0.0,TA,TA,138.0,AllPub,Rec,778.0,1996,0.0,0,386.0,0.0,11,916.0,720.0,TA,1,0.0,Gd,NA,TA,3,2,916.0,2,Gd,0,0.0,2008,0.0,1636.0,173000.0,7,TA,84.0,9.618335609937972,6.82001636467413,7.400009517162692,12.061046873479915,12,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,8,0.0,IR1,1,11764.0,No,Typ,Gtl,1,132.0,2007,TA,Unf,64,528382020,7,0.0,0.0,Gd,Gd,524.0,AllPub,GLQ,628.0,1999,348.0,0,671.0,0.0,4,1164.0,1106.0,TA,1,0.0,Gd,NA,TA,4,2,1152.0,3,Ex,0,0.0,2010,0.0,2270.0,290000.0,9,Gd,57.0,9.372799299673886,7.059617628291383,7.727535110475448,12.577636201962656,11,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
